Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,65,71,68,2.86,10
Resistance,75,80,77,2.48,21
Resistance,84,93,88,4.79,7
Support,50,53,52,1.24,12
Support,55,56,55,0.5,4
Support,57,60,58,1.34,5
