Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,94,119,107,12.71,14
Resistance,129,152,141,11.22,27
Resistance,172,210,191,19.3,16
Support,51,56,53,2.38,11
Support,59,64,62,2.59,15
Support,67,75,71,3.89,12
