Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,1645,1645,1645,0.0,1
Resistance,1660,1660,1660,0.0,1
Resistance,1758,1772,1765,7.07,2
Support,85,124,104,19.81,33
Support,170,241,206,35.3,63
Support,835,1059,947,112.2,68
