Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,789,820,804,15.94,30,804.0,0.0442,770.0,553.96,1
Resistance,847,876,862,14.2,25,862.0,0.1195,770.0,193.08,2
Resistance,895,924,910,14.57,11,910.0,0.1818,770.0,57.35,3
Resistance,985,1018,1001,16.52,4,1001.0,0.3,770.0,12.9,4
Resistance,1780,1860,1820,39.53,5,1820.0,1.3636,770.0,3.64,5
Resistance,1382,1492,1437,54.85,3,1437.0,0.8662,770.0,3.42,6
Resistance,1135,1135,1135,0.0,1,1135.0,0.474,770.0,2.07,7
Resistance,1605,1605,1605,0.0,1,1605.0,1.0844,770.0,0.91,8
Support,733,759,746,13.34,20,746.0,0.0312,770.0,485.8,1
Support,621,653,637,16.24,20,637.0,0.1727,770.0,109.45,2
Support,672,706,689,17.45,10,689.0,0.1052,770.0,86.81,3
Support,369,384,377,7.65,17,377.0,0.5104,770.0,32.67,4
Support,484,504,494,9.91,6,494.0,0.3584,770.0,16.28,5
Support,430,461,445,15.09,7,445.0,0.4221,770.0,16.2,6
Support,524,571,548,23.98,4,548.0,0.2883,770.0,13.41,7
Support,320,333,326,6.61,4,326.0,0.5766,770.0,6.82,8
