Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1393,1531,1462,69.21,25,1462.0,0.1203,1305.0,191.86,1
Resistance,1629,1713,1671,42.2,41,1671.0,0.2805,1305.0,141.16,2
Resistance,1759,1846,1802,43.43,21,1802.0,0.3808,1305.0,53.73,3
Resistance,2179,2252,2215,36.43,13,2215.0,0.6973,1305.0,18.38,4
Resistance,1995,2115,2055,60.42,8,2055.0,0.5747,1305.0,13.68,5
Resistance,2342,2428,2385,42.9,6,2385.0,0.8276,1305.0,7.16,6
Resistance,2786,2947,2867,80.21,3,2867.0,1.1969,1305.0,2.49,7
Resistance,2522,2713,2618,95.46,2,2618.0,1.0061,1305.0,1.97,8
Support,1173,1292,1232,59.32,13,1232.0,0.0559,1305.0,197.15,1
Support,983,1028,1006,22.56,14,1006.0,0.2291,1305.0,58.55,2
Support,944,973,958,14.53,12,958.0,0.2659,1305.0,43.49,3
Support,230,264,247,16.63,29,247.0,0.8107,1305.0,35.33,4
Support,299,318,308,9.42,12,308.0,0.764,1305.0,15.5,5
Support,569,582,576,6.54,5,576.0,0.5586,1305.0,8.79,6
Support,420,437,429,8.32,5,429.0,0.6713,1305.0,7.34,7
Support,767,785,776,8.72,3,776.0,0.4054,1305.0,7.22,8
