Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,65,69,67,2.36,8
Resistance,73,76,74,1.78,12
Resistance,78,84,81,2.8,15
Resistance,89,97,93,3.61,3
Support,50,53,52,1.24,12
Support,55,55,55,0.0,3
Support,56,57,57,0.58,3
Support,59,60,59,0.58,3
