Type,Min,Max,Centroid_Price,Std_Internal,Strength
Resistance,359,383,371,12.27,32
Resistance,399,426,413,13.18,29
Resistance,442,478,460,18.32,15
Resistance,557,626,591,34.72,8
Support,106,143,124,18.45,17
Support,211,247,229,18.11,16
Support,270,298,284,14.16,35
Support,316,341,328,12.81,22
