Tanggal,Open,High,Low,Close,Volume,Pivot_High,Pivot_Low
2019-12-26,6050.0,6125.0,5900.0,6050.0,12969300,,
2019-12-27,6025.0,6600.0,6000.0,6550.0,11638200,,
2019-12-30,6550.0,6875.0,6550.0,6625.0,13015400,,
2020-01-02,6625.0,6950.0,6275.0,6775.0,8780100,,6275.0
2020-01-03,6800.0,7050.0,6800.0,6900.0,11616500,7050.0,
2020-01-06,6925.0,6950.0,6650.0,6825.0,8135000,,6650.0
2020-01-07,6850.0,7100.0,6850.0,6850.0,8230400,7100.0,
2020-01-08,6800.0,6925.0,6750.0,6800.0,7133200,,6750.0
2020-01-09,6800.0,7050.0,6800.0,6900.0,6240200,7050.0,
2020-01-10,6975.0,7025.0,6900.0,6900.0,5507200,,
2020-01-13,6900.0,7000.0,6825.0,6850.0,6513400,,6825.0
2020-01-14,6875.0,7025.0,6850.0,6900.0,5176500,7025.0,
2020-01-15,6900.0,7000.0,6750.0,6750.0,6513200,,
2020-01-16,6775.0,6900.0,6550.0,6625.0,5951000,,
2020-01-17,6650.0,6950.0,6550.0,6850.0,5350300,6950.0,
2020-01-20,6875.0,6900.0,6700.0,6700.0,7036000,,
2020-01-21,6725.0,6925.0,6675.0,6750.0,7009800,6925.0,
2020-01-22,6775.0,6825.0,6675.0,6700.0,7140600,,
2020-01-23,6725.0,6875.0,6625.0,6875.0,7006100,,6625.0
2020-01-24,6850.0,7000.0,6800.0,7000.0,6175400,,
2020-01-27,7075.0,7200.0,6350.0,6500.0,6463100,7200.0,
2020-01-28,6500.0,6500.0,6200.0,6325.0,6441600,,
2020-01-29,6325.0,6325.0,5750.0,5825.0,5544300,,
2020-01-30,5825.0,6225.0,5750.0,6175.0,5988800,,
2020-01-31,6175.0,6250.0,6050.0,6150.0,5251800,,
2020-02-03,6000.0,6350.0,6000.0,6100.0,6763400,,6000.0
2020-02-04,6150.0,6400.0,6150.0,6300.0,5037900,,
2020-02-05,6350.0,6500.0,6250.0,6300.0,6600900,6500.0,
2020-02-06,6325.0,6450.0,6325.0,6375.0,5206000,,
2020-02-07,6400.0,6525.0,6400.0,6525.0,6057100,,
2020-02-10,6525.0,6525.0,6400.0,6475.0,6141900,,
2020-02-11,6575.0,6625.0,6550.0,6550.0,6242400,,
2020-02-12,6600.0,6650.0,6425.0,6525.0,5889600,6650.0,
2020-02-13,6550.0,6625.0,6050.0,6450.0,6674900,,6050.0
2020-02-14,6475.0,6525.0,6275.0,6450.0,5335300,,
2020-02-17,6500.0,6675.0,6475.0,6675.0,6910300,,
2020-02-18,6700.0,6975.0,6675.0,6975.0,5896500,,
2020-02-19,7000.0,7225.0,6975.0,7200.0,6921000,,
2020-02-20,7250.0,7350.0,7125.0,7125.0,5665500,7350.0,
2020-02-21,7125.0,7225.0,7050.0,7100.0,6288900,,
2020-02-24,7100.0,7200.0,6900.0,7100.0,6322100,,6900.0
2020-02-25,7000.0,7675.0,6975.0,7300.0,6205000,7675.0,
2020-02-26,7200.0,7275.0,6725.0,7100.0,6877600,,
2020-02-27,7075.0,7125.0,6550.0,6550.0,6448300,,
2020-02-28,6500.0,6650.0,6200.0,6550.0,5800000,,6200.0
2020-03-02,6550.0,6725.0,6275.0,6300.0,7402500,6725.0,
2020-03-03,6300.0,6450.0,6250.0,6350.0,6496900,,6250.0
2020-03-04,6325.0,6675.0,6300.0,6450.0,7685600,,
2020-03-05,6500.0,6675.0,6225.0,6225.0,6198800,,
2020-03-06,6225.0,6225.0,5900.0,5925.0,7450200,,
2020-03-09,5925.0,5925.0,5450.0,5500.0,6651200,,
2020-03-10,5500.0,5800.0,5450.0,5550.0,8949100,,
2020-03-11,5700.0,5800.0,5300.0,5300.0,7487300,,
2020-03-12,5350.0,5400.0,5050.0,5275.0,9102100,,
2020-03-13,5300.0,5325.0,4980.0,5125.0,8462300,,
2020-03-16,5150.0,5175.0,4800.0,4840.0,8639700,,
2020-03-17,4840.0,4840.0,4530.0,4530.0,8686400,,
2020-03-18,4560.0,4740.0,4220.0,4740.0,9220800,,4220.0
2020-03-19,4700.0,5225.0,4600.0,4870.0,9144200,5225.0,
2020-03-20,5000.0,5200.0,4890.0,5200.0,10150200,,
2020-03-23,5300.0,5300.0,4840.0,4840.0,7681600,5300.0,
2020-03-24,4900.0,5000.0,4510.0,4520.0,9252500,,
2020-03-26,4520.0,5150.0,4450.0,4990.0,9058700,,4450.0
2020-03-27,5200.0,5375.0,5000.0,5000.0,8278900,5375.0,
2020-03-30,5000.0,5000.0,4700.0,4840.0,8269100,,4700.0
2020-03-31,4930.0,5175.0,4830.0,4840.0,8413700,5175.0,
2020-04-01,4840.0,4920.0,4690.0,4720.0,9716800,,
2020-04-02,4700.0,5100.0,4680.0,4800.0,10781100,5100.0,4680.0
2020-04-03,4820.0,5000.0,4810.0,4830.0,10393600,,
2020-04-06,4840.0,5050.0,4840.0,4990.0,10189400,,
2020-04-07,5000.0,5150.0,4990.0,5075.0,9106700,,
2020-04-08,5025.0,5200.0,4720.0,4850.0,9122700,5200.0,
2020-04-09,4850.0,4850.0,4520.0,4520.0,9455000,,
2020-04-13,4500.0,4570.0,4210.0,4210.0,10225000,,
2020-04-14,4220.0,4420.0,3960.0,4370.0,11450700,,3960.0
2020-04-15,4430.0,4810.0,4400.0,4670.0,10913000,4810.0,
2020-04-16,4660.0,4780.0,4570.0,4670.0,8915100,,
2020-04-17,4670.0,4770.0,4620.0,4680.0,10719900,,
2020-04-20,4660.0,4710.0,4390.0,4590.0,9268000,,
2020-04-21,4600.0,4980.0,4330.0,4690.0,11670500,4980.0,4330.0
2020-04-22,4710.0,4730.0,4450.0,4550.0,9992000,,
2020-04-23,4600.0,4680.0,4560.0,4660.0,10317800,,
2020-04-24,4650.0,4950.0,4630.0,4800.0,9481600,,
2020-04-27,4810.0,5100.0,4800.0,4920.0,9802400,5100.0,
2020-04-28,4920.0,5000.0,4650.0,4690.0,9416400,,
2020-04-29,4700.0,4700.0,4370.0,4430.0,11545900,,4370.0
2020-04-30,4420.0,4550.0,4400.0,4470.0,10601400,,
2020-05-04,4470.0,4470.0,4240.0,4270.0,10858300,,
2020-05-05,4290.0,4320.0,4230.0,4300.0,11260700,,4230.0
2020-05-06,4310.0,4440.0,4300.0,4420.0,11639100,,
2020-05-08,4430.0,4750.0,4420.0,4750.0,11333500,,
2020-05-11,4800.0,5150.0,4750.0,5000.0,11259500,,
2020-05-12,5050.0,5175.0,4700.0,4800.0,10341800,5175.0,4700.0
2020-05-13,4800.0,5025.0,4720.0,5000.0,11347200,,
2020-05-14,5025.0,5150.0,4890.0,4980.0,10300000,5150.0,
2020-05-15,5000.0,5000.0,4640.0,4850.0,10686100,,
2020-05-18,4840.0,4870.0,4520.0,4580.0,9715600,,
2020-05-19,4610.0,4900.0,4510.0,4870.0,10979900,,4510.0
2020-05-20,4880.0,5000.0,4750.0,4840.0,9670200,5000.0,
2020-05-26,4870.0,4990.0,4700.0,4990.0,10450800,,4700.0
2020-05-27,5000.0,5050.0,4850.0,4950.0,9588700,,
2020-05-28,4970.0,5100.0,4920.0,5100.0,8317700,,
2020-05-29,5150.0,5200.0,4870.0,5200.0,8849900,,4870.0
2020-06-02,5200.0,5300.0,4980.0,5025.0,9964400,5300.0,
2020-06-03,5125.0,5125.0,4910.0,5125.0,9435600,,4910.0
2020-06-04,5175.0,5175.0,4940.0,5025.0,10890800,5175.0,
2020-06-05,5125.0,5125.0,4970.0,5050.0,9481900,,
2020-06-08,5125.0,5125.0,5025.0,5025.0,11389700,,
2020-06-09,5125.0,5125.0,4940.0,4970.0,11356500,,
2020-06-10,4970.0,4980.0,4630.0,4630.0,12023800,,
2020-06-11,4640.0,4800.0,4350.0,4700.0,11572300,,4350.0
2020-06-12,4700.0,4700.0,4400.0,4670.0,12776000,,
2020-06-15,4660.0,4690.0,4370.0,4390.0,12472400,,4370.0
2020-06-16,4410.0,4760.0,4400.0,4650.0,12739500,,
2020-06-17,4700.0,4980.0,4690.0,4820.0,12688600,4980.0,
2020-06-18,4830.0,4930.0,4830.0,4840.0,11713100,,
2020-06-19,4830.0,5000.0,4820.0,5000.0,10971600,,4820.0
2020-06-22,5050.0,5125.0,5000.0,5050.0,11007300,,
2020-06-23,5125.0,5200.0,5050.0,5200.0,10430200,,
2020-06-24,5250.0,5450.0,5250.0,5425.0,10358400,5450.0,
2020-06-25,5375.0,5400.0,5300.0,5350.0,10077000,,
2020-06-26,5400.0,5400.0,5000.0,5350.0,21278000,,
2020-06-29,5350.0,5350.0,4980.0,4990.0,13779900,,
2020-06-30,4990.0,5000.0,4650.0,4650.0,11690800,,
2020-07-01,4660.0,4660.0,4330.0,4330.0,11632000,,
2020-07-02,4350.0,4470.0,4230.0,4340.0,10248900,,
2020-07-03,4330.0,4390.0,4140.0,4150.0,11564900,,
2020-07-06,4170.0,4250.0,4130.0,4150.0,10272900,,
2020-07-07,4150.0,4200.0,4040.0,4050.0,10333600,,
2020-07-08,4020.0,4140.0,4020.0,4130.0,10190800,,
2020-07-09,4130.0,4160.0,3940.0,3970.0,10537400,4160.0,
2020-07-10,3940.0,4000.0,3700.0,3740.0,12894200,,
2020-07-13,3740.0,3760.0,3480.0,3480.0,13794800,,
2020-07-14,3480.0,3480.0,3240.0,3240.0,10688800,,
2020-07-15,3240.0,3400.0,3020.0,3400.0,13650900,,3020.0
2020-07-16,3450.0,3770.0,3420.0,3770.0,19743700,,
2020-07-17,3800.0,4060.0,3510.0,4010.0,22965300,,
2020-07-20,4030.0,4060.0,3800.0,3860.0,13891500,,
2020-07-21,3880.0,4060.0,3780.0,4060.0,13320200,,3780.0
2020-07-22,4060.0,4090.0,3900.0,3990.0,12944900,,
2020-07-23,4020.0,4120.0,3900.0,4110.0,13907400,,
2020-07-24,4130.0,4130.0,4000.0,4080.0,12220600,4130.0,
2020-07-27,4070.0,4120.0,4000.0,4100.0,13144000,,
2020-07-28,4120.0,4130.0,4040.0,4050.0,10099000,4130.0,
2020-07-29,4060.0,4070.0,3930.0,3950.0,12333500,,
2020-07-30,3960.0,3960.0,3850.0,3910.0,11098000,,
2020-08-03,3900.0,3910.0,3650.0,3840.0,13829800,,3650.0
2020-08-04,3860.0,4020.0,3830.0,4010.0,13521700,,
2020-08-05,4000.0,4150.0,3990.0,4150.0,11834800,,
2020-08-06,4170.0,4290.0,4160.0,4230.0,11112300,4290.0,
2020-08-07,4230.0,4250.0,4100.0,4180.0,10964800,,4100.0
2020-08-10,4190.0,4200.0,4170.0,4180.0,10365200,,
2020-08-11,4210.0,4220.0,4180.0,4210.0,10360700,,
2020-08-12,4200.0,4270.0,4180.0,4180.0,10195900,4270.0,
2020-08-13,4190.0,4220.0,4170.0,4190.0,9855200,,
2020-08-14,4210.0,4210.0,4160.0,4160.0,9177200,,
2020-08-18,4150.0,4200.0,4150.0,4180.0,10133500,,
2020-08-19,4180.0,4220.0,4120.0,4170.0,10231200,4220.0,
2020-08-24,4180.0,4190.0,3990.0,4090.0,11358900,,3990.0
2020-08-25,4080.0,4180.0,4060.0,4170.0,10727300,,
2020-08-26,4170.0,4250.0,4170.0,4240.0,10800900,,
2020-08-27,4250.0,4320.0,4240.0,4320.0,11013000,,
2020-08-28,4330.0,4420.0,4320.0,4390.0,10086000,,
2020-08-31,4390.0,4460.0,4330.0,4330.0,10108000,4460.0,
2020-09-01,4330.0,4400.0,4250.0,4400.0,10424200,,4250.0
2020-09-02,4410.0,4450.0,4390.0,4400.0,9736300,4450.0,
2020-09-03,4420.0,4430.0,4210.0,4320.0,10067400,,
2020-09-04,4320.0,4320.0,4210.0,4230.0,9766500,,
2020-09-07,4230.0,4310.0,4160.0,4310.0,10597100,,4160.0
2020-09-08,4320.0,4540.0,4320.0,4530.0,10951300,,
2020-09-09,4520.0,4650.0,4460.0,4640.0,10697800,,
2020-09-10,4640.0,4680.0,4320.0,4320.0,8034400,4680.0,
2020-09-11,4300.0,4510.0,4050.0,4510.0,9852700,,4050.0
2020-09-14,4540.0,4680.0,4510.0,4660.0,9636300,,
2020-09-15,4670.0,4810.0,4660.0,4760.0,9609900,,
2020-09-16,4770.0,4820.0,4760.0,4780.0,9341000,,
2020-09-17,4780.0,4820.0,4700.0,4700.0,9521100,,
2020-09-18,4700.0,5300.0,4690.0,5150.0,10840000,5300.0,4690.0
2020-09-21,5150.0,5200.0,4950.0,5075.0,7601500,,
2020-09-22,5075.0,5075.0,4960.0,4960.0,6669300,,
2020-09-23,4970.0,5125.0,4960.0,5075.0,10752600,5125.0,
2020-09-24,4900.0,5100.0,4900.0,4990.0,8733300,,4900.0
2020-09-25,5000.0,5250.0,4990.0,5175.0,11233900,,
2020-09-28,5075.0,5425.0,5075.0,5400.0,8965500,,
2020-09-29,5425.0,5525.0,5175.0,5300.0,8686400,5525.0,
2020-09-30,5325.0,5350.0,5175.0,5250.0,8332200,,
2020-10-01,5275.0,5450.0,5275.0,5425.0,8584100,,
2020-10-02,5425.0,5500.0,5350.0,5375.0,8294500,,
2020-10-05,5400.0,5525.0,5375.0,5500.0,8216200,,
2020-10-06,5550.0,5550.0,5450.0,5500.0,8019700,5550.0,
2020-10-07,5450.0,5450.0,5400.0,5425.0,8885000,,
2020-10-08,5400.0,5450.0,5325.0,5450.0,9121900,,5325.0
2020-10-09,5475.0,5625.0,5450.0,5550.0,9232400,,
2020-10-12,5575.0,5625.0,5525.0,5575.0,8973000,,
2020-10-13,5575.0,5575.0,5400.0,5425.0,9307100,,
2020-10-14,5425.0,5500.0,5100.0,5200.0,9725900,,
2020-10-15,5275.0,5275.0,5075.0,5275.0,9905700,,5075.0
2020-10-16,5275.0,5500.0,5250.0,5500.0,9264000,,
2020-10-19,5525.0,5900.0,5525.0,5900.0,10457500,,
2020-10-20,5950.0,6125.0,5800.0,5825.0,8283700,6125.0,
