Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2020-12-28,585.0,590.0,550.0,560.0,13000,561.6666666666666,573.3333333333333,586.6666666666666,598.3333333333333,548.3333333333333,536.6666666666666,523.3333333333333
2020-12-29,560.0,560.0,545.0,560.0,13000,566.6666666666666,583.3333333333333,606.6666666666666,623.3333333333333,543.3333333333333,526.6666666666666,503.33333333333326
2020-12-30,560.0,560.0,525.0,525.0,62000,555.0,565.0,570.0,580.0,550.0,540.0,535.0
2021-01-04,525.0,545.0,525.0,535.0,3600,536.6666666666666,548.3333333333333,571.6666666666666,583.3333333333333,513.3333333333333,501.66666666666663,478.33333333333326
2021-01-05,535.0,560.0,535.0,560.0,5700,535.0,545.0,555.0,565.0,525.0,515.0,505.0
2021-01-06,570.0,580.0,545.0,575.0,154100,551.6666666666666,568.3333333333333,576.6666666666666,593.3333333333333,543.3333333333333,526.6666666666666,518.3333333333333
2021-01-07,580.0,605.0,575.0,580.0,76000,566.6666666666666,588.3333333333333,601.6666666666666,623.3333333333333,553.3333333333333,531.6666666666666,518.3333333333333
2021-01-08,575.0,625.0,575.0,605.0,64600,586.6666666666666,598.3333333333333,616.6666666666666,628.3333333333333,568.3333333333333,556.6666666666666,538.3333333333333
2021-01-11,610.0,690.0,610.0,675.0,565300,601.6666666666666,628.3333333333333,651.6666666666666,678.3333333333333,578.3333333333333,551.6666666666666,528.3333333333333
2021-01-12,675.0,695.0,675.0,690.0,139200,658.3333333333334,706.6666666666667,738.3333333333334,786.6666666666667,626.6666666666667,578.3333333333334,546.6666666666667
2021-01-13,685.0,700.0,670.0,670.0,110000,686.6666666666666,698.3333333333333,706.6666666666666,718.3333333333333,678.3333333333333,666.6666666666666,658.3333333333333
2021-01-14,670.0,700.0,650.0,650.0,44000,680.0,690.0,710.0,720.0,660.0,650.0,630.0
2021-01-15,690.0,690.0,615.0,635.0,14900,666.6666666666666,683.3333333333333,716.6666666666666,733.3333333333333,633.3333333333333,616.6666666666666,583.3333333333333
2021-01-18,620.0,650.0,620.0,620.0,27100,646.6666666666666,678.3333333333333,721.6666666666666,753.3333333333333,603.3333333333333,571.6666666666666,528.3333333333333
2021-01-19,620.0,630.0,580.0,580.0,47000,630.0,640.0,660.0,670.0,610.0,600.0,580.0
2021-01-20,630.0,695.0,630.0,690.0,177300,596.6666666666666,613.3333333333333,646.6666666666666,663.3333333333333,563.3333333333333,546.6666666666666,513.3333333333333
2021-01-21,690.0,695.0,680.0,695.0,17799000,671.6666666666666,713.3333333333333,736.6666666666666,778.3333333333333,648.3333333333333,606.6666666666666,583.3333333333333
2021-01-22,695.0,700.0,690.0,690.0,3664200,690.0,700.0,705.0,715.0,685.0,675.0,670.0
2021-01-25,690.0,725.0,645.0,675.0,69500,693.3333333333334,696.6666666666667,703.3333333333334,706.6666666666667,686.6666666666667,683.3333333333334,676.6666666666667
2021-01-26,675.0,675.0,640.0,640.0,165400,681.6666666666666,718.3333333333333,761.6666666666666,798.3333333333333,638.3333333333333,601.6666666666666,558.3333333333333
2021-01-27,640.0,680.0,610.0,660.0,86300,651.6666666666666,663.3333333333333,686.6666666666666,698.3333333333333,628.3333333333333,616.6666666666666,593.3333333333333
2021-01-28,665.0,665.0,615.0,620.0,133600,650.0,690.0,720.0,760.0,620.0,580.0,550.0
2021-01-29,600.0,725.0,600.0,695.0,100400,633.3333333333334,651.6666666666667,683.3333333333334,701.6666666666667,601.6666666666667,583.3333333333334,551.6666666666667
2021-02-01,690.0,695.0,650.0,665.0,17400,673.3333333333334,746.6666666666667,798.3333333333334,871.6666666666667,621.6666666666667,548.3333333333334,496.66666666666674
2021-02-02,630.0,675.0,630.0,655.0,25900,670.0,690.0,715.0,735.0,645.0,625.0,600.0
2021-02-03,655.0,675.0,640.0,650.0,11400,653.3333333333334,676.6666666666667,698.3333333333334,721.6666666666667,631.6666666666667,608.3333333333334,586.6666666666667
2021-02-04,640.0,670.0,640.0,665.0,3523100,655.0,670.0,690.0,705.0,635.0,620.0,600.0
2021-02-05,675.0,675.0,660.0,675.0,2758600,658.3333333333334,676.6666666666667,688.3333333333334,706.6666666666667,646.6666666666667,628.3333333333334,616.6666666666667
2021-02-08,720.0,720.0,665.0,680.0,48200,670.0,680.0,685.0,695.0,665.0,655.0,650.0
2021-02-09,660.0,680.0,655.0,680.0,2026700,688.3333333333334,711.6666666666667,743.3333333333334,766.6666666666667,656.6666666666667,633.3333333333334,601.6666666666667
2021-02-10,685.0,685.0,670.0,685.0,20200,671.6666666666666,688.3333333333333,696.6666666666666,713.3333333333333,663.3333333333333,646.6666666666666,638.3333333333333
2021-02-11,685.0,690.0,645.0,665.0,44800,680.0,690.0,695.0,705.0,675.0,665.0,660.0
2021-02-15,680.0,680.0,655.0,660.0,3800,666.6666666666666,688.3333333333333,711.6666666666666,733.3333333333333,643.3333333333333,621.6666666666666,598.3333333333333
2021-02-16,660.0,660.0,640.0,640.0,60700,665.0,675.0,690.0,700.0,650.0,640.0,625.0
2021-02-17,640.0,675.0,600.0,635.0,33800,646.6666666666666,653.3333333333333,666.6666666666666,673.3333333333333,633.3333333333333,626.6666666666666,613.3333333333333
2021-02-18,635.0,675.0,635.0,670.0,49700,636.6666666666666,673.3333333333333,711.6666666666666,748.3333333333333,598.3333333333333,561.6666666666666,523.3333333333333
2021-02-19,670.0,675.0,625.0,655.0,5842000,660.0,685.0,700.0,725.0,645.0,620.0,605.0
2021-02-22,675.0,675.0,650.0,650.0,512600,651.6666666666666,678.3333333333333,701.6666666666666,728.3333333333333,628.3333333333333,601.6666666666666,578.3333333333333
2021-02-23,660.0,670.0,650.0,665.0,69500,658.3333333333334,666.6666666666667,683.3333333333334,691.6666666666667,641.6666666666667,633.3333333333334,616.6666666666667
2021-02-24,665.0,665.0,640.0,665.0,12700,661.6666666666666,673.3333333333333,681.6666666666666,693.3333333333333,653.3333333333333,641.6666666666666,633.3333333333333
2021-02-25,670.0,680.0,660.0,660.0,52200,656.6666666666666,673.3333333333333,681.6666666666666,698.3333333333333,648.3333333333333,631.6666666666666,623.3333333333333
2021-02-26,680.0,680.0,660.0,670.0,4900,666.6666666666666,673.3333333333333,686.6666666666666,693.3333333333333,653.3333333333333,646.6666666666666,633.3333333333333
2021-03-01,670.0,680.0,670.0,675.0,5600,670.0,680.0,690.0,700.0,660.0,650.0,640.0
2021-03-02,670.0,675.0,660.0,670.0,3100,675.0,680.0,685.0,690.0,670.0,665.0,660.0
2021-03-03,680.0,680.0,650.0,650.0,1500,668.3333333333334,676.6666666666667,683.3333333333334,691.6666666666667,661.6666666666667,653.3333333333334,646.6666666666667
2021-03-04,680.0,730.0,650.0,685.0,117700,660.0,670.0,690.0,700.0,640.0,630.0,610.0
2021-03-05,685.0,720.0,675.0,695.0,204700,688.3333333333334,726.6666666666667,768.3333333333334,806.6666666666667,646.6666666666667,608.3333333333334,566.6666666666667
