Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2019-12-27,218.0,222.0,210.0,216.0,6591000,217.33333333333334,230.66666666666669,245.33333333333334,258.6666666666667,202.66666666666669,189.33333333333334,174.66666666666669
2019-12-30,218.0,252.0,216.0,250.0,27258900,216.0,222.0,228.0,234.0,210.0,204.0,198.0
2020-01-02,250.0,256.0,230.0,230.0,10977200,239.33333333333334,262.6666666666667,275.33333333333337,298.6666666666667,226.66666666666669,203.33333333333334,190.66666666666669
2020-01-03,230.0,234.0,220.0,220.0,5796300,238.66666666666666,247.33333333333331,264.66666666666663,273.3333333333333,221.33333333333331,212.66666666666666,195.33333333333331
2020-01-06,220.0,224.0,208.0,224.0,2884600,224.66666666666666,229.33333333333331,238.66666666666666,243.33333333333331,215.33333333333331,210.66666666666666,201.33333333333331
2020-01-07,214.0,224.0,210.0,214.0,10111800,218.66666666666666,229.33333333333331,234.66666666666666,245.33333333333331,213.33333333333331,202.66666666666666,197.33333333333331
2020-01-08,214.0,220.0,210.0,210.0,9771500,216.0,222.0,230.0,236.0,208.0,202.0,194.0
2020-01-09,200.0,224.0,200.0,216.0,10022000,213.33333333333334,216.66666666666669,223.33333333333334,226.66666666666669,206.66666666666669,203.33333333333334,196.66666666666669
2020-01-10,218.0,220.0,202.0,212.0,10280400,213.33333333333334,226.66666666666669,237.33333333333334,250.66666666666669,202.66666666666669,189.33333333333334,178.66666666666669
2020-01-13,212.0,212.0,200.0,206.0,11162600,211.33333333333334,220.66666666666669,229.33333333333334,238.66666666666669,202.66666666666669,193.33333333333334,184.66666666666669
2020-01-14,206.0,206.0,197.0,200.0,13831600,206.0,212.0,218.0,224.0,200.0,194.0,188.0
2020-01-15,200.0,206.0,194.0,202.0,2146900,201.0,205.0,210.0,214.0,196.0,192.0,187.0
2020-01-16,199.0,202.0,190.0,194.0,4400600,200.66666666666666,207.33333333333331,212.66666666666666,219.33333333333331,195.33333333333331,188.66666666666666,183.33333333333331
2020-01-17,194.0,199.0,193.0,194.0,5309200,195.33333333333334,200.66666666666669,207.33333333333334,212.66666666666669,188.66666666666669,183.33333333333334,176.66666666666669
2020-01-20,195.0,198.0,180.0,180.0,5774400,195.33333333333334,197.66666666666669,201.33333333333334,203.66666666666669,191.66666666666669,189.33333333333334,185.66666666666669
2020-01-21,181.0,190.0,158.0,165.0,11361100,186.0,192.0,204.0,210.0,174.0,168.0,156.0
2020-01-22,165.0,173.0,161.0,161.0,7263500,171.0,184.0,203.0,216.0,152.0,139.0,120.0
2020-01-23,167.0,167.0,159.0,161.0,822000,165.0,169.0,177.0,181.0,157.0,153.0,145.0
2020-01-24,160.0,165.0,153.0,156.0,892600,162.33333333333334,165.66666666666669,170.33333333333334,173.66666666666669,157.66666666666669,154.33333333333334,149.66666666666669
2020-01-27,156.0,156.0,125.0,139.0,18425700,158.0,163.0,170.0,175.0,151.0,146.0,139.0
2020-01-28,140.0,179.0,137.0,141.0,25441200,140.0,155.0,171.0,186.0,124.0,109.0,93.0
2020-01-29,141.0,143.0,134.0,135.0,4242300,152.33333333333334,167.66666666666669,194.33333333333334,209.66666666666669,125.66666666666669,110.33333333333334,83.66666666666669
2020-01-30,130.0,141.0,130.0,135.0,3858100,137.33333333333334,140.66666666666669,146.33333333333334,149.66666666666669,131.66666666666669,128.33333333333334,122.66666666666669
2020-01-31,125.0,138.0,125.0,126.0,1740900,135.33333333333334,140.66666666666669,146.33333333333334,151.66666666666669,129.66666666666669,124.33333333333334,118.66666666666669
2020-02-03,126.0,129.0,115.0,116.0,2995100,129.66666666666666,134.33333333333331,142.66666666666666,147.33333333333331,121.33333333333331,116.66666666666666,108.33333333333331
