Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2022-09-05,845.0,930.0,845.0,910.0,58625300,848.3333333333334,856.6666666666667,868.3333333333334,876.6666666666667,836.6666666666667,828.3333333333334,816.6666666666667
2022-09-06,915.0,940.0,890.0,905.0,40998800,895.0,945.0,980.0,1030.0,860.0,810.0,775.0
2022-09-07,910.0,920.0,860.0,860.0,24178400,911.6666666666666,933.3333333333333,961.6666666666666,983.3333333333333,883.3333333333333,861.6666666666666,833.3333333333333
2022-09-08,860.0,865.0,835.0,835.0,20177600,880.0,900.0,940.0,960.0,840.0,820.0,780.0
2022-09-09,835.0,845.0,820.0,830.0,12012300,845.0,855.0,875.0,885.0,825.0,815.0,795.0
2022-09-12,835.0,850.0,830.0,835.0,9484000,831.6666666666666,843.3333333333333,856.6666666666666,868.3333333333333,818.3333333333333,806.6666666666666,793.3333333333333
2022-09-13,835.0,860.0,835.0,850.0,9672200,838.3333333333334,846.6666666666667,858.3333333333334,866.6666666666667,826.6666666666667,818.3333333333334,806.6666666666667
2022-09-14,845.0,850.0,830.0,845.0,6787800,848.3333333333334,861.6666666666667,873.3333333333334,886.6666666666667,836.6666666666667,823.3333333333334,811.6666666666667
2022-09-15,850.0,880.0,850.0,860.0,15619300,841.6666666666666,853.3333333333333,861.6666666666666,873.3333333333333,833.3333333333333,821.6666666666666,813.3333333333333
2022-09-16,860.0,860.0,810.0,820.0,19835700,863.3333333333334,876.6666666666667,893.3333333333334,906.6666666666667,846.6666666666667,833.3333333333334,816.6666666666667
2022-09-19,825.0,840.0,770.0,800.0,18708300,830.0,850.0,880.0,900.0,800.0,780.0,750.0
2022-09-20,805.0,820.0,780.0,795.0,7113600,803.3333333333334,836.6666666666667,873.3333333333334,906.6666666666667,766.6666666666667,733.3333333333334,696.6666666666667
2022-09-21,825.0,825.0,790.0,800.0,10836800,798.3333333333334,816.6666666666667,838.3333333333334,856.6666666666667,776.6666666666667,758.3333333333334,736.6666666666667
2022-09-22,805.0,810.0,790.0,800.0,6945300,805.0,820.0,840.0,855.0,785.0,770.0,750.0
2022-09-23,800.0,830.0,795.0,820.0,16559700,800.0,810.0,820.0,830.0,790.0,780.0,770.0
2022-09-26,815.0,820.0,780.0,795.0,10545900,815.0,835.0,850.0,870.0,800.0,780.0,765.0
2022-09-27,795.0,800.0,780.0,790.0,4565400,798.3333333333334,816.6666666666667,838.3333333333334,856.6666666666667,776.6666666666667,758.3333333333334,736.6666666666667
2022-09-28,795.0,795.0,755.0,755.0,10735900,790.0,800.0,810.0,820.0,780.0,770.0,760.0
2022-09-29,755.0,785.0,750.0,750.0,9000200,768.3333333333334,781.6666666666667,808.3333333333334,821.6666666666667,741.6666666666667,728.3333333333334,701.6666666666667
2022-09-30,750.0,750.0,700.0,730.0,11209400,761.6666666666666,773.3333333333333,796.6666666666666,808.3333333333333,738.3333333333333,726.6666666666666,703.3333333333333
2022-10-03,725.0,730.0,700.0,710.0,7774100,726.6666666666666,753.3333333333333,776.6666666666666,803.3333333333333,703.3333333333333,676.6666666666666,653.3333333333333
2022-10-04,720.0,740.0,715.0,735.0,5140900,713.3333333333334,726.6666666666667,743.3333333333334,756.6666666666667,696.6666666666667,683.3333333333334,666.6666666666667
2022-10-05,740.0,765.0,740.0,755.0,7887900,730.0,745.0,755.0,770.0,720.0,705.0,695.0
2022-10-06,760.0,780.0,750.0,760.0,7256900,753.3333333333334,766.6666666666667,778.3333333333334,791.6666666666667,741.6666666666667,728.3333333333334,716.6666666666667
2022-10-07,775.0,775.0,745.0,750.0,2598500,763.3333333333334,776.6666666666667,793.3333333333334,806.6666666666667,746.6666666666667,733.3333333333334,716.6666666666667
2022-10-10,745.0,750.0,715.0,730.0,4455100,756.6666666666666,768.3333333333333,786.6666666666666,798.3333333333333,738.3333333333333,726.6666666666666,708.3333333333333
2022-10-11,730.0,730.0,710.0,710.0,3239400,731.6666666666666,748.3333333333333,766.6666666666666,783.3333333333333,713.3333333333333,696.6666666666666,678.3333333333333
2022-10-12,710.0,725.0,705.0,710.0,4310300,716.6666666666666,723.3333333333333,736.6666666666666,743.3333333333333,703.3333333333333,696.6666666666666,683.3333333333333
2022-10-13,715.0,725.0,700.0,710.0,3723500,713.3333333333334,721.6666666666667,733.3333333333334,741.6666666666667,701.6666666666667,693.3333333333334,681.6666666666667
2022-10-14,710.0,720.0,700.0,700.0,8491500,711.6666666666666,723.3333333333333,736.6666666666666,748.3333333333333,698.3333333333333,686.6666666666666,673.3333333333333
2022-10-17,705.0,710.0,655.0,675.0,14978500,706.6666666666666,713.3333333333333,726.6666666666666,733.3333333333333,693.3333333333333,686.6666666666666,673.3333333333333
2022-10-18,675.0,675.0,630.0,650.0,12134700,680.0,705.0,735.0,760.0,650.0,625.0,595.0
2022-10-19,650.0,650.0,630.0,645.0,4326600,651.6666666666666,673.3333333333333,696.6666666666666,718.3333333333333,628.3333333333333,606.6666666666666,583.3333333333333
2022-10-20,645.0,675.0,645.0,670.0,7338100,641.6666666666666,653.3333333333333,661.6666666666666,673.3333333333333,633.3333333333333,621.6666666666666,613.3333333333333
2022-10-21,650.0,685.0,645.0,665.0,4193900,663.3333333333334,681.6666666666667,693.3333333333334,711.6666666666667,651.6666666666667,633.3333333333334,621.6666666666667
2022-10-24,670.0,700.0,665.0,690.0,5241800,665.0,685.0,705.0,725.0,645.0,625.0,605.0
2022-10-25,700.0,705.0,680.0,685.0,10479000,685.0,705.0,720.0,740.0,670.0,650.0,635.0
2022-10-26,685.0,695.0,660.0,665.0,12415200,690.0,700.0,715.0,725.0,675.0,665.0,650.0
2022-10-27,665.0,675.0,655.0,655.0,7287400,673.3333333333334,686.6666666666667,708.3333333333334,721.6666666666667,651.6666666666667,638.3333333333334,616.6666666666667
2022-10-28,665.0,665.0,630.0,635.0,8921300,661.6666666666666,668.3333333333333,681.6666666666666,688.3333333333333,648.3333333333333,641.6666666666666,628.3333333333333
2022-10-31,640.0,640.0,630.0,635.0,4433300,643.3333333333334,656.6666666666667,678.3333333333334,691.6666666666667,621.6666666666667,608.3333333333334,586.6666666666667
2022-11-01,640.0,640.0,605.0,610.0,8239200,635.0,640.0,645.0,650.0,630.0,625.0,620.0
2022-11-02,620.0,640.0,610.0,620.0,7191300,618.3333333333334,631.6666666666667,653.3333333333334,666.6666666666667,596.6666666666667,583.3333333333334,561.6666666666667
2022-11-03,620.0,640.0,620.0,625.0,4541900,623.3333333333334,636.6666666666667,653.3333333333334,666.6666666666667,606.6666666666667,593.3333333333334,576.6666666666667
2022-11-04,625.0,645.0,620.0,645.0,4472100,628.3333333333334,636.6666666666667,648.3333333333334,656.6666666666667,616.6666666666667,608.3333333333334,596.6666666666667
2022-11-07,650.0,675.0,645.0,670.0,9324600,636.6666666666666,653.3333333333333,661.6666666666666,678.3333333333333,628.3333333333333,611.6666666666666,603.3333333333333
2022-11-08,675.0,680.0,635.0,640.0,7898800,663.3333333333334,681.6666666666667,693.3333333333334,711.6666666666667,651.6666666666667,633.3333333333334,621.6666666666667
2022-11-09,640.0,650.0,625.0,635.0,5238000,651.6666666666666,668.3333333333333,696.6666666666666,713.3333333333333,623.3333333333333,606.6666666666666,578.3333333333333
2022-11-10,635.0,635.0,600.0,605.0,7067400,636.6666666666666,648.3333333333333,661.6666666666666,673.3333333333333,623.3333333333333,611.6666666666666,598.3333333333333
2022-11-11,605.0,635.0,605.0,635.0,9136100,613.3333333333334,626.6666666666667,648.3333333333334,661.6666666666667,591.6666666666667,578.3333333333334,556.6666666666667
2022-11-14,640.0,735.0,635.0,700.0,63095800,625.0,645.0,655.0,675.0,615.0,595.0,585.0
2022-11-15,705.0,710.0,660.0,665.0,17963900,690.0,745.0,790.0,845.0,645.0,590.0,545.0
2022-11-16,670.0,695.0,665.0,685.0,14057900,678.3333333333334,696.6666666666667,728.3333333333334,746.6666666666667,646.6666666666667,628.3333333333334,596.6666666666667
2022-11-17,690.0,690.0,660.0,670.0,7441600,681.6666666666666,698.3333333333333,711.6666666666666,728.3333333333333,668.3333333333333,651.6666666666666,638.3333333333333
2022-11-18,670.0,680.0,660.0,670.0,4927000,673.3333333333334,686.6666666666667,703.3333333333334,716.6666666666667,656.6666666666667,643.3333333333334,626.6666666666667
2022-11-21,675.0,685.0,630.0,640.0,13234100,670.0,680.0,690.0,700.0,660.0,650.0,640.0
