Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,25620,25780,25700,80.36,7,25700.0,0.0138,25350.0,294.03,1
Resistance,27405,28245,27825,420.09,12,27825.0,0.0976,25350.0,111.49,2
Resistance,28534,29276,28905,370.77,10,28905.0,0.1402,25350.0,66.56,3
Resistance,29564,30892,30228,663.79,8,30228.0,0.1924,25350.0,39.52,4
Resistance,33138,34122,33630,491.85,10,33630.0,0.3266,25350.0,29.71,5
Resistance,35715,36868,36292,576.22,9,36292.0,0.4316,25350.0,20.38,6
Resistance,41208,42225,41717,508.49,12,41717.0,0.6456,25350.0,18.3,7
Resistance,38097,38975,38536,438.77,9,38536.0,0.5202,25350.0,16.98,8
Resistance,43763,45137,44450,686.72,12,44450.0,0.7535,25350.0,15.72,9
Resistance,39908,40667,40288,379.72,6,40288.0,0.5893,25350.0,10.01,10
Support,24570,25125,24847,277.39,9,24847.0,0.0198,25350.0,301.59,1
Support,23206,23894,23550,343.69,7,23550.0,0.071,25350.0,86.41,2
Support,19275,20566,19920,645.45,16,19920.0,0.2142,25350.0,71.36,3
Support,21753,22922,22338,584.17,8,22338.0,0.1188,25350.0,62.1,4
Support,11520,12322,11921,400.89,19,11921.0,0.5297,25350.0,35.2,5
Support,7703,8214,7958,255.47,23,7958.0,0.6861,25350.0,33.04,6
Support,13290,14369,13829,539.34,12,13829.0,0.4545,25350.0,25.84,7
Support,15439,17106,16272,833.71,9,16272.0,0.3581,25350.0,24.45,8
Support,6520,7512,7016,496.1,12,7016.0,0.7232,25350.0,16.37,9
Support,9860,10573,10217,356.6,6,10217.0,0.597,25350.0,9.89,10
