Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2619,2684,2652,32.51,6,2652.0,0.0239,2590.0,176.79,1
Resistance,2925,2978,2952,26.09,13,2952.0,0.1398,2590.0,86.8,2
Resistance,2797,2877,2837,40.3,7,2837.0,0.0954,2590.0,66.43,3
Resistance,3062,3140,3101,38.72,12,3101.0,0.1973,2590.0,57.89,4
Resistance,3207,3277,3242,34.58,10,3242.0,0.2517,2590.0,38.21,5
Resistance,3373,3463,3418,45.5,5,3418.0,0.3197,2590.0,15.17,6
Resistance,3957,4013,3985,27.77,8,3985.0,0.5386,2590.0,14.58,7
Resistance,3802,3870,3836,34.35,5,3836.0,0.4811,2590.0,10.18,8
Resistance,3654,3716,3685,31.09,4,3685.0,0.4228,2590.0,9.24,9
Resistance,4100,4224,4162,62.21,5,4162.0,0.6069,2590.0,8.1,10
Support,2445,2532,2489,43.37,7,2489.0,0.039,2590.0,142.87,1
Support,2306,2377,2341,35.79,7,2341.0,0.0961,2590.0,65.95,2
Support,1097,1176,1137,39.5,37,1137.0,0.561,2590.0,64.8,3
Support,2138,2194,2166,28.36,10,2166.0,0.1637,2590.0,57.57,4
Support,1240,1310,1275,35.01,24,1275.0,0.5077,2590.0,46.36,5
Support,1824,2005,1914,90.34,7,1914.0,0.261,2590.0,25.83,6
Support,1569,1675,1622,53.09,9,1622.0,0.3737,2590.0,23.45,7
Support,889,1015,952,62.6,13,952.0,0.6324,2590.0,20.24,8
Support,1370,1459,1414,44.84,8,1414.0,0.4541,2590.0,17.24,9
Support,576,809,692,116.67,2,692.0,0.7328,2590.0,2.69,10
