Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,393,399,396,3.07,9,396.0,0.0154,390.0,354.55,1
Resistance,420,423,422,1.51,6,422.0,0.0821,390.0,65.18,2
Resistance,414,416,415,1.15,4,415.0,0.0641,390.0,53.98,3
Resistance,433,438,436,2.61,5,436.0,0.1179,390.0,39.08,4
Resistance,426,428,427,1.15,4,427.0,0.0949,390.0,38.14,5
Resistance,406,406,406,0.0,1,406.0,0.041,390.0,19.6,6
Resistance,460,460,460,0.0,1,460.0,0.1795,390.0,5.28,7
Resistance,476,476,476,0.0,1,476.0,0.2205,390.0,4.34,8
Resistance,505,505,505,0.0,1,505.0,0.2949,390.0,3.28,9
Resistance,525,525,525,0.0,1,525.0,0.3462,390.0,2.81,10
Support,365,383,374,8.52,14,374.0,0.041,390.0,274.37,1
Support,307,317,312,4.9,25,312.0,0.2,390.0,119.05,2
Support,295,303,299,3.64,18,299.0,0.2333,390.0,73.97,3
Support,328,344,336,7.93,10,336.0,0.1385,390.0,67.36,4
Support,281,288,284,3.57,13,284.0,0.2718,390.0,46.13,5
Support,266,276,271,5.12,14,271.0,0.3051,390.0,44.43,6
Support,201,219,210,8.76,18,210.0,0.4615,390.0,38.17,7
Support,236,253,245,8.3,11,245.0,0.3718,390.0,28.81,8
Support,175,198,186,11.3,10,186.0,0.5231,390.0,18.76,9
Support,124,143,134,9.32,4,134.0,0.6564,390.0,6.0,10
