Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,88,99,93,5.24,6,93.0,0.0941,85.0,57.63,1
Resistance,114,120,117,3.0,8,117.0,0.3765,85.0,20.7,2
Resistance,136,143,139,3.41,11,139.0,0.6353,85.0,17.05,3
Resistance,125,132,128,3.37,8,128.0,0.5059,85.0,15.51,4
Resistance,149,158,154,4.75,7,154.0,0.8118,85.0,8.52,5
Resistance,182,192,187,4.55,7,187.0,1.2,85.0,5.79,6
Resistance,166,176,171,5.22,5,171.0,1.0118,85.0,4.89,7
Resistance,194,200,197,2.65,3,197.0,1.3176,85.0,2.26,8
Resistance,220,220,220,0.0,1,220.0,1.5882,85.0,0.63,9
Resistance,246,246,246,0.0,1,246.0,1.8941,85.0,0.53,10
Support,67,68,68,0.55,5,68.0,0.2,85.0,23.81,1
Support,73,74,74,0.58,3,74.0,0.1294,85.0,21.52,2
Support,58,60,59,0.75,6,59.0,0.3059,85.0,18.99,3
Support,61,63,62,0.84,5,62.0,0.2706,85.0,17.82,4
Support,64,65,65,0.5,4,65.0,0.2353,85.0,16.31,5
Support,69,70,70,0.58,3,70.0,0.1765,85.0,16.09,6
Support,80,80,80,0.0,1,80.0,0.0588,85.0,14.53,7
Support,55,56,56,0.55,5,56.0,0.3412,85.0,14.24,8
Support,52,53,53,0.58,3,53.0,0.3765,85.0,7.76,9
Support,50,51,50,0.58,3,50.0,0.4118,85.0,7.11,10
