Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,185,188,187,1.41,18,187.0,0.0219,183.0,565.01,1
Resistance,192,194,193,1.43,23,193.0,0.0546,183.0,355.79,2
Resistance,203,208,206,2.83,23,206.0,0.1257,183.0,169.51,3
Resistance,197,200,198,1.34,12,198.0,0.082,183.0,130.48,4
Resistance,212,217,215,2.53,16,215.0,0.1749,183.0,86.55,5
Resistance,231,238,234,3.61,16,234.0,0.2787,183.0,55.42,6
Resistance,220,224,222,2.14,8,222.0,0.2131,183.0,35.86,7
Resistance,245,261,253,7.95,5,253.0,0.3825,183.0,12.74,8
Resistance,278,292,285,7.02,3,285.0,0.5574,183.0,5.29,9
Resistance,303,325,314,11.31,2,314.0,0.7158,183.0,2.76,10
Support,177,181,179,1.94,29,179.0,0.0219,183.0,910.29,1
Support,172,177,174,2.21,10,174.0,0.0492,183.0,168.98,2
Support,123,127,125,2.14,12,125.0,0.3169,183.0,36.7,3
Support,116,119,118,1.67,9,118.0,0.3552,183.0,24.64,4
Support,109,114,111,2.7,5,111.0,0.3934,183.0,12.39,5
Support,136,136,136,0.0,2,136.0,0.2568,183.0,7.5,6
Support,160,160,160,0.0,1,160.0,0.1257,183.0,7.37,7
Support,88,102,95,7.07,2,95.0,0.4809,183.0,4.07,8
Support,62,63,62,0.71,2,62.0,0.6612,183.0,2.98,9
Support,77,77,77,0.0,1,77.0,0.5792,183.0,1.7,10
