Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,173,202,187,14.69,32,187.0,0.1065,169.0,274.66,1
Resistance,241,286,263,22.62,19,263.0,0.5562,169.0,33.56,2
Resistance,329,365,347,17.93,23,347.0,1.0533,169.0,21.63,3
Resistance,421,485,453,32.16,16,453.0,1.6805,169.0,9.46,4
Resistance,537,577,557,20.04,21,557.0,2.2959,169.0,9.11,5
Resistance,597,652,624,27.76,21,624.0,2.6923,169.0,7.77,6
Resistance,708,768,738,30.03,12,738.0,3.3669,169.0,3.55,7
Resistance,812,885,848,36.42,6,848.0,4.0178,169.0,1.49,8
Resistance,940,1015,978,37.08,4,978.0,4.787,169.0,0.83,9
Resistance,1180,1366,1273,92.92,3,1273.0,6.5325,169.0,0.46,10
Support,165,169,167,1.55,6,167.0,0.0118,169.0,274.8,1
Support,152,156,154,1.84,11,154.0,0.0888,169.0,111.38,2
Support,139,146,142,3.03,12,142.0,0.1598,169.0,70.69,3
Support,123,129,126,2.9,10,126.0,0.2544,169.0,37.82,4
Support,160,160,160,0.0,2,160.0,0.0533,169.0,31.62,5
Support,133,136,134,1.48,5,134.0,0.2071,169.0,23.03,6
Support,100,101,100,0.58,3,100.0,0.4083,169.0,7.17,7
Support,108,110,109,1.41,2,109.0,0.355,169.0,5.48,8
Support,90,92,91,1.41,2,91.0,0.4615,169.0,4.24,9
Support,115,115,115,0.0,1,115.0,0.3195,169.0,3.03,10
