Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,351,364,358,6.2,12,358.0,0.0407,344.0,236.7,1
Resistance,373,389,381,8.1,23,381.0,0.1076,344.0,195.65,2
Resistance,402,427,415,12.43,26,415.0,0.2064,344.0,120.15,3
Resistance,444,469,457,12.51,14,457.0,0.3285,344.0,41.36,4
Resistance,583,615,599,15.57,5,599.0,0.7413,344.0,6.66,5
Resistance,513,554,533,20.21,3,533.0,0.5494,344.0,5.36,6
Resistance,645,645,645,0.0,1,645.0,0.875,344.0,1.13,7
Support,328,343,336,7.79,15,336.0,0.0233,344.0,451.05,1
Support,301,314,308,6.4,14,308.0,0.1047,344.0,122.11,2
Support,282,292,287,5.3,17,287.0,0.1657,344.0,96.76,3
Support,254,271,262,8.41,15,262.0,0.2384,344.0,60.39,4
Support,207,236,221,14.23,12,221.0,0.3576,344.0,32.65,5
Support,118,141,129,11.07,15,129.0,0.625,344.0,23.62,6
Support,81,86,84,2.12,2,84.0,0.7558,344.0,2.61,7
