Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,173,238,206,32.58,44,206.0,0.2189,169.0,192.19,1
Resistance,305,385,345,40.29,35,345.0,1.0414,169.0,33.29,2
Resistance,474,560,517,43.15,27,517.0,2.0592,169.0,13.05,3
Resistance,587,646,617,29.72,26,617.0,2.6509,169.0,9.77,4
Resistance,711,797,754,43.06,15,754.0,3.4615,169.0,4.32,5
Resistance,875,995,935,60.14,7,935.0,4.5325,169.0,1.54,6
Resistance,1180,1366,1273,92.92,3,1273.0,6.5325,169.0,0.46,7
Support,165,169,167,1.55,6,167.0,0.0118,169.0,274.8,1
Support,150,158,154,3.69,15,154.0,0.0888,169.0,151.89,2
Support,136,143,140,3.65,14,140.0,0.1716,169.0,77.09,3
Support,123,130,127,3.26,11,127.0,0.2485,169.0,42.55,4
Support,107,115,111,3.61,3,111.0,0.3432,169.0,8.49,5
Support,100,101,100,0.58,3,100.0,0.4083,169.0,7.17,6
Support,90,92,91,1.41,2,91.0,0.4615,169.0,4.24,7
