Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,188,286,237,48.7,30,237.0,0.4277,166.0,68.54,1
Resistance,1309,1546,1428,118.47,40,1428.0,7.6024,166.0,5.25,2
Resistance,855,1045,950,94.89,24,950.0,4.7229,166.0,5.07,3
Resistance,1691,1945,1818,126.54,30,1818.0,9.9518,166.0,3.01,4
Resistance,3482,4099,3791,308.66,19,3791.0,21.8373,166.0,0.87,5
Resistance,2261,2817,2539,277.93,7,2539.0,14.2952,166.0,0.49,6
Resistance,7070,7105,7087,17.68,2,7087.0,41.6928,166.0,0.05,7
Support,157,160,159,1.73,4,159.0,0.0422,166.0,76.67,1
Support,165,165,165,0.0,1,165.0,0.006,166.0,62.41,2
Support,133,135,134,1.41,2,134.0,0.1928,166.0,9.86,3
Support,145,145,145,0.0,1,145.0,0.1265,166.0,7.33,4
Support,130,130,130,0.0,1,130.0,0.2169,166.0,4.41,5
Support,124,124,124,0.0,1,124.0,0.253,166.0,3.8,6
Support,105,105,105,0.0,1,105.0,0.3675,166.0,2.65,7
