Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1657,1795,1726,68.82,57,1726.0,0.3226,1305.0,171.37,1
Resistance,1338,1432,1385,46.9,9,1385.0,0.0613,1305.0,126.22,2
Resistance,1480,1572,1526,45.65,21,1526.0,0.1693,1305.0,117.09,3
Resistance,2179,2252,2215,36.43,13,2215.0,0.6973,1305.0,18.38,4
Resistance,1995,2115,2055,60.42,8,2055.0,0.5747,1305.0,13.68,5
Resistance,2335,2482,2409,73.64,7,2409.0,0.846,1305.0,8.18,6
Resistance,2709,2933,2821,111.98,4,2821.0,1.1617,1305.0,3.41,7
Support,1173,1292,1232,59.32,13,1232.0,0.0559,1305.0,197.15,1
Support,953,1014,984,30.47,26,984.0,0.246,1305.0,101.57,2
Support,230,264,247,16.63,29,247.0,0.8107,1305.0,35.33,3
Support,299,318,308,9.42,12,308.0,0.764,1305.0,15.5,4
Support,569,582,576,6.54,5,576.0,0.5586,1305.0,8.79,5
Support,420,437,429,8.32,5,429.0,0.6713,1305.0,7.34,6
Support,767,785,776,8.72,3,776.0,0.4054,1305.0,7.22,7
