Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1143,1177,1160,16.58,11,1160.0,0.0265,1130.0,300.97,1
Resistance,1217,1238,1228,10.41,4,1228.0,0.0867,1130.0,41.35,2
Resistance,1285,1349,1317,32.15,3,1317.0,0.1655,1130.0,17.1,3
Resistance,1406,1434,1420,14.14,2,1420.0,0.2566,1130.0,7.5,4
Resistance,1561,1602,1582,20.21,3,1582.0,0.4,1130.0,7.32,5
Resistance,1652,1708,1680,27.84,3,1680.0,0.4867,1130.0,6.04,6
Resistance,1515,1515,1515,0.0,1,1515.0,0.3407,1130.0,2.85,7
Support,1005,1085,1045,40.02,28,1045.0,0.0752,1130.0,328.56,1
Support,861,927,894,33.06,20,894.0,0.2088,1130.0,91.39,2
Support,549,600,574,25.15,40,574.0,0.492,1130.0,79.68,3
Support,643,700,671,28.11,21,671.0,0.4062,1130.0,50.46,4
Support,460,512,486,25.91,25,486.0,0.5699,1130.0,43.11,5
Support,367,405,386,18.79,24,386.0,0.6584,1130.0,35.91,6
Support,295,347,321,25.91,9,321.0,0.7159,1130.0,12.4,7
