Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,608,642,625,17.04,22,625.0,0.0504,595.0,364.12,1
Resistance,678,724,701,22.9,20,701.0,0.1782,595.0,106.3,2
Resistance,828,911,869,41.68,7,869.0,0.4605,595.0,14.88,3
Resistance,743,781,762,18.93,3,762.0,0.2807,595.0,10.32,4
Resistance,1092,1138,1115,23.45,5,1115.0,0.8739,595.0,5.66,5
Resistance,977,1066,1022,44.81,3,1022.0,0.7176,595.0,4.12,6
Resistance,1291,1323,1307,16.07,3,1307.0,1.1966,595.0,2.49,7
Support,554,583,569,14.42,21,569.0,0.0437,595.0,391.08,1
Support,516,535,525,9.41,32,525.0,0.1176,595.0,250.69,2
Support,487,506,496,9.66,23,496.0,0.1664,595.0,130.4,3
Support,434,468,451,16.85,17,451.0,0.242,595.0,67.46,4
Support,370,398,384,13.82,13,384.0,0.3546,595.0,35.65,5
Support,210,241,226,15.67,6,226.0,0.6202,595.0,9.52,6
Support,259,293,276,16.97,2,276.0,0.5361,595.0,3.66,7
