Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,187,196,192,4.28,51,192.0,0.0492,183.0,861.77,1
Resistance,203,210,206,3.92,31,206.0,0.1257,183.0,228.47,2
Resistance,216,221,219,2.81,17,219.0,0.1967,183.0,82.24,3
Resistance,230,236,233,3.2,14,233.0,0.2732,183.0,49.43,4
Resistance,240,251,245,5.62,7,245.0,0.3388,183.0,20.07,5
Resistance,269,291,280,10.95,4,280.0,0.5301,183.0,7.41,6
Resistance,303,325,314,11.31,2,314.0,0.7158,183.0,2.76,7
Support,175,181,178,2.96,39,178.0,0.0273,183.0,1044.95,1
Support,122,131,126,4.53,14,126.0,0.3115,183.0,43.55,2
Support,116,119,118,1.67,9,118.0,0.3552,183.0,24.64,3
Support,109,114,111,2.7,5,111.0,0.3934,183.0,12.39,4
Support,160,160,160,0.0,1,160.0,0.1257,183.0,7.37,5
Support,77,101,89,11.53,3,89.0,0.5137,183.0,5.73,6
Support,62,63,62,0.71,2,62.0,0.6612,183.0,2.98,7
