Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2021-01-19,74.0,66.0,74.0,,Resistance,74.0,60.0,14.0
2022-04-04,54.0,50.0,,50.0,Support,50.0,60.0,-10.0
2022-04-11,79.0,65.0,79.0,,Resistance,79.0,60.0,19.0
2022-04-14,75.0,70.0,75.0,,Resistance,75.0,60.0,15.0
2022-05-10,58.0,54.0,,54.0,Support,54.0,60.0,-6.0
2022-05-13,57.0,52.0,,52.0,Support,52.0,60.0,-8.0
2022-05-24,54.0,52.0,,52.0,Support,52.0,60.0,-8.0
2022-05-31,54.0,52.0,,52.0,Support,52.0,60.0,-8.0
2022-06-03,54.0,51.0,,51.0,Support,51.0,60.0,-9.0
2022-06-16,67.0,58.0,67.0,,Resistance,67.0,60.0,7.0
2022-06-23,63.0,57.0,,57.0,Support,57.0,60.0,-3.0
2022-06-29,63.0,54.0,63.0,,Resistance,63.0,60.0,3.0
2022-07-01,55.0,52.0,,52.0,Support,52.0,60.0,-8.0
2022-07-08,55.0,53.0,,53.0,Support,53.0,60.0,-7.0
2022-07-21,58.0,55.0,,55.0,Support,55.0,60.0,-5.0
2022-07-26,65.0,60.0,65.0,,Resistance,65.0,60.0,5.0
2022-07-28,58.0,54.0,,54.0,Support,54.0,60.0,-6.0
2022-08-04,65.0,57.0,65.0,,Resistance,65.0,60.0,5.0
2022-08-09,70.0,59.0,,59.0,Support,59.0,60.0,-1.0
2022-08-19,81.0,75.0,81.0,,Resistance,81.0,60.0,21.0
2022-08-30,90.0,82.0,90.0,,Resistance,90.0,60.0,30.0
2022-09-02,92.0,82.0,92.0,,Resistance,92.0,60.0,32.0
2022-09-06,95.0,89.0,95.0,,Resistance,95.0,60.0,35.0
2022-09-22,66.0,59.0,,59.0,Support,59.0,60.0,-1.0
2022-09-27,61.0,55.0,,55.0,Support,55.0,60.0,-5.0
2022-09-30,59.0,54.0,,54.0,Support,54.0,60.0,-6.0
2022-10-07,72.0,67.0,72.0,,Resistance,72.0,60.0,12.0
2022-10-17,63.0,59.0,,59.0,Support,59.0,60.0,-1.0
2022-10-24,70.0,65.0,70.0,,Resistance,70.0,60.0,10.0
2022-10-28,64.0,59.0,,59.0,Support,59.0,60.0,-1.0
2022-11-04,59.0,56.0,,56.0,Support,56.0,60.0,-4.0
2022-11-10,62.0,58.0,,58.0,Support,58.0,60.0,-2.0
2022-11-11,63.0,60.0,63.0,,Resistance,63.0,60.0,3.0
2022-11-24,62.0,59.0,62.0,,Resistance,62.0,60.0,2.0
2022-11-29,58.0,56.0,,56.0,Support,56.0,60.0,-4.0
2022-12-01,60.0,54.0,,54.0,Support,54.0,60.0,-6.0
2022-12-02,61.0,57.0,61.0,,Resistance,61.0,60.0,1.0
2022-12-08,57.0,52.0,,52.0,Support,52.0,60.0,-8.0
2023-01-20,57.0,53.0,,53.0,Support,53.0,60.0,-7.0
2023-01-26,59.0,56.0,,56.0,Support,56.0,60.0,-4.0
2023-02-01,63.0,59.0,63.0,,Resistance,63.0,60.0,3.0
2023-02-06,58.0,55.0,,55.0,Support,55.0,60.0,-5.0
2023-02-10,57.0,54.0,,54.0,Support,54.0,60.0,-6.0
2023-02-20,56.0,52.0,,52.0,Support,52.0,60.0,-8.0
2023-06-15,71.0,54.0,71.0,,Resistance,71.0,60.0,11.0
2023-06-26,53.0,50.0,,50.0,Support,50.0,60.0,-10.0
2023-08-07,60.0,56.0,,56.0,Support,56.0,60.0,-4.0
2023-08-16,62.0,58.0,,58.0,Support,58.0,60.0,-2.0
2023-08-23,64.0,59.0,,59.0,Support,59.0,60.0,-1.0
2023-09-04,74.0,67.0,74.0,,Resistance,74.0,60.0,14.0
2023-09-11,75.0,67.0,75.0,,Resistance,75.0,60.0,15.0
2023-09-15,69.0,66.0,69.0,,Resistance,69.0,60.0,9.0
2023-09-26,81.0,71.0,81.0,,Resistance,81.0,60.0,21.0
2023-10-16,86.0,79.0,86.0,,Resistance,86.0,60.0,26.0
2023-11-01,93.0,81.0,93.0,,Resistance,93.0,60.0,33.0
2023-11-06,90.0,85.0,90.0,,Resistance,90.0,60.0,30.0
2023-11-07,88.0,57.0,,57.0,Support,57.0,60.0,-3.0
2023-11-09,80.0,71.0,80.0,,Resistance,80.0,60.0,20.0
2023-11-17,77.0,74.0,77.0,,Resistance,77.0,60.0,17.0
2023-11-24,74.0,71.0,74.0,,Resistance,74.0,60.0,14.0
2023-11-29,75.0,68.0,75.0,,Resistance,75.0,60.0,15.0
2023-12-15,64.0,55.0,,55.0,Support,55.0,60.0,-5.0
