Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-06-22,55.0,52.0,,52.0,Support,52.0,220.0,-168.0
2020-06-25,54.0,51.0,,51.0,Support,51.0,220.0,-169.0
2020-09-18,57.0,51.0,,51.0,Support,51.0,220.0,-169.0
2020-09-24,53.0,51.0,,51.0,Support,51.0,220.0,-169.0
2020-09-30,56.0,52.0,,52.0,Support,52.0,220.0,-168.0
2020-11-02,54.0,50.0,,50.0,Support,50.0,220.0,-170.0
2020-11-10,59.0,55.0,,55.0,Support,55.0,220.0,-165.0
2020-12-03,101.0,84.0,101.0,84.0,Support,84.0,220.0,-136.0
2020-12-16,96.0,87.0,,87.0,Support,87.0,220.0,-133.0
2020-12-23,118.0,105.0,,105.0,Support,105.0,220.0,-115.0
2021-01-06,142.0,127.0,,127.0,Support,127.0,220.0,-93.0
2021-01-12,134.0,127.0,,127.0,Support,127.0,220.0,-93.0
2021-01-18,171.0,137.0,171.0,137.0,Support,137.0,220.0,-83.0
2021-01-20,145.0,133.0,,133.0,Support,133.0,220.0,-87.0
2021-02-01,105.0,93.0,,93.0,Support,93.0,220.0,-127.0
2021-02-04,114.0,105.0,,105.0,Support,105.0,220.0,-115.0
2021-02-17,121.0,114.0,,114.0,Support,114.0,220.0,-106.0
2021-03-01,122.0,113.0,,113.0,Support,113.0,220.0,-107.0
2021-03-04,120.0,114.0,,114.0,Support,114.0,220.0,-106.0
2021-03-09,121.0,114.0,,114.0,Support,114.0,220.0,-106.0
2021-03-17,120.0,117.0,,117.0,Support,117.0,220.0,-103.0
2021-03-19,126.0,113.0,126.0,113.0,Support,113.0,220.0,-107.0
2021-03-25,115.0,104.0,115.0,104.0,Support,104.0,220.0,-116.0
2021-03-31,109.0,100.0,,100.0,Support,100.0,220.0,-120.0
2021-04-06,105.0,102.0,,102.0,Support,102.0,220.0,-118.0
2021-04-14,112.0,106.0,112.0,106.0,Support,106.0,220.0,-114.0
2021-05-20,110.0,102.0,,102.0,Support,102.0,220.0,-118.0
