Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-05-08,685.0,620.0,685.0,,Resistance,685.0,226.0,459.0
2020-05-12,690.0,560.0,690.0,560.0,Resistance,690.0,226.0,464.0
2020-05-15,625.0,530.0,625.0,530.0,Resistance,625.0,226.0,399.0
2020-05-19,620.0,565.0,620.0,,Resistance,620.0,226.0,394.0
2020-05-27,735.0,575.0,735.0,575.0,Resistance,735.0,226.0,509.0
2020-06-03,695.0,680.0,695.0,,Resistance,695.0,226.0,469.0
2020-06-10,725.0,640.0,725.0,,Resistance,725.0,226.0,499.0
2020-06-12,700.0,600.0,700.0,,Resistance,700.0,226.0,474.0
2020-07-06,590.0,540.0,590.0,,Resistance,590.0,226.0,364.0
2020-07-10,545.0,500.0,545.0,,Resistance,545.0,226.0,319.0
2020-07-17,540.0,486.0,540.0,,Resistance,540.0,226.0,314.0
2020-07-24,550.0,468.0,550.0,468.0,Resistance,550.0,226.0,324.0
2020-07-28,550.0,466.0,550.0,466.0,Resistance,550.0,226.0,324.0
2020-08-26,490.0,418.0,490.0,418.0,Resistance,490.0,226.0,264.0
2020-09-10,450.0,438.0,450.0,,Resistance,450.0,226.0,224.0
2020-11-09,550.0,424.0,550.0,424.0,Resistance,550.0,226.0,324.0
2020-12-01,470.0,442.0,470.0,442.0,Resistance,470.0,226.0,244.0
2020-12-16,428.0,392.0,428.0,,Resistance,428.0,226.0,202.0
2020-12-21,414.0,376.0,414.0,376.0,Resistance,414.0,226.0,188.0
2021-01-05,400.0,372.0,400.0,,Resistance,400.0,226.0,174.0
2021-01-08,368.0,324.0,368.0,,Resistance,368.0,226.0,142.0
2021-01-18,262.0,218.0,,218.0,Support,218.0,226.0,-8.0
2021-01-19,270.0,240.0,270.0,,Resistance,270.0,226.0,44.0
2021-01-27,254.0,218.0,254.0,,Resistance,254.0,226.0,28.0
2021-02-03,238.0,210.0,238.0,,Resistance,238.0,226.0,12.0
2021-02-05,234.0,200.0,234.0,,Resistance,234.0,226.0,8.0
2021-02-10,193.0,171.0,,171.0,Support,171.0,226.0,-55.0
2021-02-16,179.0,158.0,,158.0,Support,158.0,226.0,-68.0
2021-02-23,176.0,158.0,,158.0,Support,158.0,226.0,-68.0
2021-03-03,177.0,159.0,,159.0,Support,159.0,226.0,-67.0
2021-03-08,178.0,157.0,,157.0,Support,157.0,226.0,-69.0
2021-03-12,182.0,167.0,182.0,167.0,Support,167.0,226.0,-59.0
2021-03-26,170.0,156.0,,156.0,Support,156.0,226.0,-70.0
2021-04-06,169.0,166.0,,166.0,Support,166.0,226.0,-60.0
2021-04-08,169.0,166.0,,166.0,Support,166.0,226.0,-60.0
2021-04-12,168.0,158.0,,158.0,Support,158.0,226.0,-68.0
2021-05-04,170.0,164.0,,164.0,Support,164.0,226.0,-62.0
2021-05-06,171.0,161.0,171.0,161.0,Support,161.0,226.0,-65.0
2021-05-17,170.0,162.0,,162.0,Support,162.0,226.0,-64.0
2021-05-25,525.0,406.0,525.0,,Resistance,525.0,226.0,299.0
2021-05-31,440.0,328.0,440.0,328.0,Resistance,440.0,226.0,214.0
2021-06-09,350.0,292.0,350.0,,Resistance,350.0,226.0,124.0
2021-06-14,438.0,342.0,438.0,,Resistance,438.0,226.0,212.0
2021-06-16,370.0,298.0,370.0,,Resistance,370.0,226.0,144.0
2021-06-18,312.0,278.0,312.0,,Resistance,312.0,226.0,86.0
2021-06-23,310.0,272.0,310.0,,Resistance,310.0,226.0,84.0
2021-07-06,340.0,284.0,340.0,,Resistance,340.0,226.0,114.0
2021-07-09,406.0,322.0,406.0,,Resistance,406.0,226.0,180.0
2021-07-13,340.0,280.0,340.0,,Resistance,340.0,226.0,114.0
2021-07-15,308.0,282.0,308.0,,Resistance,308.0,226.0,82.0
2021-07-22,324.0,290.0,324.0,290.0,Resistance,324.0,226.0,98.0
2021-07-28,340.0,276.0,340.0,,Resistance,340.0,226.0,114.0
2021-08-24,306.0,286.0,306.0,,Resistance,306.0,226.0,80.0
2021-08-26,298.0,290.0,298.0,,Resistance,298.0,226.0,72.0
2021-09-10,288.0,276.0,288.0,,Resistance,288.0,226.0,62.0
2021-09-23,320.0,278.0,320.0,,Resistance,320.0,226.0,94.0
2021-09-28,368.0,298.0,368.0,,Resistance,368.0,226.0,142.0
2021-10-01,350.0,328.0,350.0,,Resistance,350.0,226.0,124.0
2021-10-08,334.0,308.0,334.0,,Resistance,334.0,226.0,108.0
2021-10-29,332.0,322.0,332.0,,Resistance,332.0,226.0,106.0
2021-11-22,292.0,286.0,292.0,286.0,Resistance,292.0,226.0,66.0
2021-11-26,292.0,280.0,292.0,,Resistance,292.0,226.0,66.0
2021-11-30,288.0,254.0,288.0,,Resistance,288.0,226.0,62.0
2021-12-06,290.0,246.0,290.0,,Resistance,290.0,226.0,64.0
2021-12-10,254.0,236.0,254.0,,Resistance,254.0,226.0,28.0
2021-12-15,260.0,240.0,260.0,,Resistance,260.0,226.0,34.0
2022-01-04,300.0,242.0,300.0,,Resistance,300.0,226.0,74.0
2022-01-07,274.0,244.0,274.0,,Resistance,274.0,226.0,48.0
2022-01-11,264.0,250.0,264.0,,Resistance,264.0,226.0,38.0
2022-01-13,256.0,246.0,256.0,,Resistance,256.0,226.0,30.0
2022-01-25,282.0,248.0,282.0,,Resistance,282.0,226.0,56.0
2022-01-27,282.0,254.0,282.0,,Resistance,282.0,226.0,56.0
2022-02-04,258.0,238.0,258.0,,Resistance,258.0,226.0,32.0
2022-03-09,248.0,244.0,248.0,,Resistance,248.0,226.0,22.0
2022-04-28,242.0,224.0,,224.0,Support,224.0,226.0,-2.0
2022-05-13,236.0,220.0,,220.0,Support,220.0,226.0,-6.0
2022-05-19,234.0,214.0,,214.0,Support,214.0,226.0,-12.0
2022-05-24,232.0,222.0,,222.0,Support,222.0,226.0,-4.0
2022-05-25,242.0,224.0,242.0,,Resistance,242.0,226.0,16.0
2022-05-27,240.0,216.0,,216.0,Support,216.0,226.0,-10.0
2022-05-30,248.0,228.0,248.0,,Resistance,248.0,226.0,22.0
2022-06-02,240.0,236.0,240.0,,Resistance,240.0,226.0,14.0
2022-06-03,236.0,220.0,,220.0,Support,220.0,226.0,-6.0
2022-06-08,248.0,234.0,248.0,,Resistance,248.0,226.0,22.0
2022-06-14,246.0,238.0,246.0,,Resistance,246.0,226.0,20.0
2022-06-28,240.0,224.0,,224.0,Support,224.0,226.0,-2.0
2022-07-04,234.0,218.0,234.0,,Resistance,234.0,226.0,8.0
2022-07-19,198.0,173.0,,173.0,Support,173.0,226.0,-53.0
2022-07-25,210.0,194.0,,194.0,Support,194.0,226.0,-32.0
2022-07-27,234.0,196.0,234.0,196.0,Resistance,234.0,226.0,8.0
2022-07-27,234.0,196.0,234.0,196.0,Support,196.0,226.0,-30.0
2022-08-01,218.0,196.0,,196.0,Support,196.0,226.0,-30.0
2022-08-03,234.0,210.0,234.0,,Resistance,234.0,226.0,8.0
2022-08-10,224.0,204.0,224.0,204.0,Support,204.0,226.0,-22.0
2022-08-12,224.0,204.0,,204.0,Support,204.0,226.0,-22.0
2022-08-15,240.0,212.0,240.0,,Resistance,240.0,226.0,14.0
2022-08-16,224.0,204.0,,204.0,Support,204.0,226.0,-22.0
2022-08-22,220.0,210.0,,210.0,Support,210.0,226.0,-16.0
2022-08-24,218.0,208.0,,208.0,Support,208.0,226.0,-18.0
2022-08-25,240.0,212.0,240.0,,Resistance,240.0,226.0,14.0
2022-08-29,248.0,216.0,248.0,216.0,Resistance,248.0,226.0,22.0
2022-08-29,248.0,216.0,248.0,216.0,Support,216.0,226.0,-10.0
2022-08-31,236.0,216.0,,216.0,Support,216.0,226.0,-10.0
2022-09-05,420.0,338.0,420.0,,Resistance,420.0,226.0,194.0
2022-09-09,438.0,366.0,438.0,,Resistance,438.0,226.0,212.0
2022-09-20,600.0,482.0,600.0,,Resistance,600.0,226.0,374.0
2022-09-22,550.0,482.0,550.0,,Resistance,550.0,226.0,324.0
2022-10-04,454.0,400.0,454.0,,Resistance,454.0,226.0,228.0
2022-10-13,386.0,370.0,386.0,,Resistance,386.0,226.0,160.0
2022-10-21,376.0,358.0,376.0,,Resistance,376.0,226.0,150.0
2022-11-15,302.0,286.0,302.0,,Resistance,302.0,226.0,76.0
2022-11-23,374.0,296.0,374.0,,Resistance,374.0,226.0,148.0
2022-11-25,412.0,360.0,412.0,,Resistance,412.0,226.0,186.0
2022-12-09,318.0,294.0,318.0,,Resistance,318.0,226.0,92.0
2022-12-13,308.0,292.0,308.0,,Resistance,308.0,226.0,82.0
2022-12-19,316.0,296.0,316.0,,Resistance,316.0,226.0,90.0
2022-12-22,308.0,296.0,308.0,,Resistance,308.0,226.0,82.0
2022-12-29,312.0,286.0,312.0,286.0,Resistance,312.0,226.0,86.0
2023-01-11,268.0,258.0,268.0,,Resistance,268.0,226.0,42.0
2023-01-16,280.0,260.0,280.0,,Resistance,280.0,226.0,54.0
2023-01-19,308.0,272.0,308.0,,Resistance,308.0,226.0,82.0
2023-02-15,256.0,244.0,256.0,,Resistance,256.0,226.0,30.0
2023-03-03,262.0,244.0,262.0,,Resistance,262.0,226.0,36.0
2023-03-16,232.0,216.0,,216.0,Support,216.0,226.0,-10.0
2023-03-24,228.0,218.0,,218.0,Support,218.0,226.0,-8.0
2023-03-28,246.0,236.0,246.0,,Resistance,246.0,226.0,20.0
2023-04-04,226.0,210.0,,210.0,Support,210.0,226.0,-16.0
2023-04-13,218.0,202.0,,202.0,Support,202.0,226.0,-24.0
2023-04-26,204.0,194.0,,194.0,Support,194.0,226.0,-32.0
2023-05-09,172.0,162.0,,162.0,Support,162.0,226.0,-64.0
2023-05-11,170.0,157.0,,157.0,Support,157.0,226.0,-69.0
2023-05-19,163.0,154.0,,154.0,Support,154.0,226.0,-72.0
2023-05-25,157.0,145.0,,145.0,Support,145.0,226.0,-81.0
2023-06-13,149.0,145.0,,145.0,Support,145.0,226.0,-81.0
2023-06-19,158.0,149.0,,149.0,Support,149.0,226.0,-77.0
2023-06-23,154.0,144.0,154.0,144.0,Support,144.0,226.0,-82.0
2023-07-12,175.0,170.0,,170.0,Support,170.0,226.0,-56.0
2023-07-31,220.0,191.0,,191.0,Support,191.0,226.0,-35.0
2023-08-04,202.0,190.0,,190.0,Support,190.0,226.0,-36.0
2023-08-18,410.0,340.0,410.0,,Resistance,410.0,226.0,184.0
2023-08-25,356.0,316.0,356.0,,Resistance,356.0,226.0,130.0
2023-08-31,344.0,326.0,344.0,,Resistance,344.0,226.0,118.0
2023-09-08,382.0,298.0,382.0,,Resistance,382.0,226.0,156.0
2023-09-15,350.0,330.0,350.0,,Resistance,350.0,226.0,124.0
2023-09-19,344.0,308.0,344.0,308.0,Resistance,344.0,226.0,118.0
2023-09-22,330.0,312.0,330.0,,Resistance,330.0,226.0,104.0
2023-10-03,434.0,348.0,434.0,,Resistance,434.0,226.0,208.0
2023-10-09,346.0,324.0,346.0,,Resistance,346.0,226.0,120.0
2023-10-16,348.0,314.0,348.0,,Resistance,348.0,226.0,122.0
2023-10-18,338.0,316.0,338.0,,Resistance,338.0,226.0,112.0
2023-10-26,332.0,296.0,332.0,,Resistance,332.0,226.0,106.0
2023-11-06,332.0,286.0,332.0,,Resistance,332.0,226.0,106.0
2023-11-13,266.0,240.0,266.0,,Resistance,266.0,226.0,40.0
2023-11-17,254.0,242.0,254.0,,Resistance,254.0,226.0,28.0
2023-11-24,248.0,238.0,248.0,,Resistance,248.0,226.0,22.0
2023-12-05,268.0,226.0,268.0,,Resistance,268.0,226.0,42.0
