Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-02,6950.0,6275.0,,6275.0,Support,6275.0,7750.0,-1475.0
2020-01-06,6950.0,6650.0,,6650.0,Support,6650.0,7750.0,-1100.0
2020-01-08,6925.0,6750.0,,6750.0,Support,6750.0,7750.0,-1000.0
2020-01-13,7000.0,6825.0,,6825.0,Support,6825.0,7750.0,-925.0
2020-01-23,6875.0,6625.0,,6625.0,Support,6625.0,7750.0,-1125.0
2020-02-03,6350.0,6000.0,,6000.0,Support,6000.0,7750.0,-1750.0
2020-02-13,6625.0,6050.0,,6050.0,Support,6050.0,7750.0,-1700.0
2020-02-24,7200.0,6900.0,,6900.0,Support,6900.0,7750.0,-850.0
2020-02-28,6650.0,6200.0,,6200.0,Support,6200.0,7750.0,-1550.0
2020-03-03,6450.0,6250.0,,6250.0,Support,6250.0,7750.0,-1500.0
2020-03-18,4740.0,4220.0,,4220.0,Support,4220.0,7750.0,-3530.0
2020-03-26,5150.0,4450.0,,4450.0,Support,4450.0,7750.0,-3300.0
2020-03-30,5000.0,4700.0,,4700.0,Support,4700.0,7750.0,-3050.0
2020-04-02,5100.0,4680.0,5100.0,4680.0,Support,4680.0,7750.0,-3070.0
2020-04-14,4420.0,3960.0,,3960.0,Support,3960.0,7750.0,-3790.0
2020-04-21,4980.0,4330.0,4980.0,4330.0,Support,4330.0,7750.0,-3420.0
2020-04-29,4700.0,4370.0,,4370.0,Support,4370.0,7750.0,-3380.0
2020-05-05,4320.0,4230.0,,4230.0,Support,4230.0,7750.0,-3520.0
2020-05-12,5175.0,4700.0,5175.0,4700.0,Support,4700.0,7750.0,-3050.0
2020-05-19,4900.0,4510.0,,4510.0,Support,4510.0,7750.0,-3240.0
2020-05-26,4990.0,4700.0,,4700.0,Support,4700.0,7750.0,-3050.0
2020-05-29,5200.0,4870.0,,4870.0,Support,4870.0,7750.0,-2880.0
2020-06-03,5125.0,4910.0,,4910.0,Support,4910.0,7750.0,-2840.0
2020-06-11,4800.0,4350.0,,4350.0,Support,4350.0,7750.0,-3400.0
2020-06-15,4690.0,4370.0,,4370.0,Support,4370.0,7750.0,-3380.0
2020-06-19,5000.0,4820.0,,4820.0,Support,4820.0,7750.0,-2930.0
2020-07-15,3400.0,3020.0,,3020.0,Support,3020.0,7750.0,-4730.0
2020-07-21,4060.0,3780.0,,3780.0,Support,3780.0,7750.0,-3970.0
2020-08-03,3910.0,3650.0,,3650.0,Support,3650.0,7750.0,-4100.0
2020-08-07,4250.0,4100.0,,4100.0,Support,4100.0,7750.0,-3650.0
2020-08-24,4190.0,3990.0,,3990.0,Support,3990.0,7750.0,-3760.0
2020-09-01,4400.0,4250.0,,4250.0,Support,4250.0,7750.0,-3500.0
2020-09-07,4310.0,4160.0,,4160.0,Support,4160.0,7750.0,-3590.0
2020-09-11,4510.0,4050.0,,4050.0,Support,4050.0,7750.0,-3700.0
2020-09-18,5300.0,4690.0,5300.0,4690.0,Support,4690.0,7750.0,-3060.0
2020-09-24,5100.0,4900.0,,4900.0,Support,4900.0,7750.0,-2850.0
2020-10-08,5450.0,5325.0,,5325.0,Support,5325.0,7750.0,-2425.0
2020-10-15,5275.0,5075.0,,5075.0,Support,5075.0,7750.0,-2675.0
2020-11-02,6175.0,6050.0,,6050.0,Support,6050.0,7750.0,-1700.0
2020-11-12,6875.0,6725.0,,6725.0,Support,6725.0,7750.0,-1025.0
2020-11-23,7250.0,7075.0,,7075.0,Support,7075.0,7750.0,-675.0
2020-11-26,7425.0,7300.0,,7300.0,Support,7300.0,7750.0,-450.0
2020-11-30,7450.0,7275.0,,7275.0,Support,7275.0,7750.0,-475.0
2020-12-04,7850.0,7700.0,,7700.0,Support,7700.0,7750.0,-50.0
2020-12-07,7925.0,7825.0,7925.0,,Resistance,7925.0,7750.0,175.0
2020-12-10,8025.0,7800.0,8025.0,,Resistance,8025.0,7750.0,275.0
2020-12-16,6950.0,6225.0,,6225.0,Support,6225.0,7750.0,-1525.0
2020-12-18,6550.0,6025.0,,6025.0,Support,6025.0,7750.0,-1725.0
