Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-09,265.0,262.0,,262.0,Support,262.0,1305.0,-1043.0
2020-01-15,272.0,267.0,,267.0,Support,267.0,1305.0,-1038.0
2020-01-20,272.0,265.0,,265.0,Support,265.0,1305.0,-1040.0
2020-01-22,270.0,267.0,,267.0,Support,267.0,1305.0,-1038.0
2020-01-27,270.0,263.0,,263.0,Support,263.0,1305.0,-1042.0
2020-01-29,269.0,262.0,,262.0,Support,262.0,1305.0,-1043.0
2020-02-05,259.0,252.0,,252.0,Support,252.0,1305.0,-1053.0
2020-02-13,237.0,216.0,,216.0,Support,216.0,1305.0,-1089.0
2020-02-28,238.0,231.0,,231.0,Support,231.0,1305.0,-1074.0
2020-03-10,240.0,234.0,,234.0,Support,234.0,1305.0,-1071.0
2020-03-13,238.0,227.0,,227.0,Support,227.0,1305.0,-1078.0
2020-03-19,226.0,213.0,,213.0,Support,213.0,1305.0,-1092.0
2020-03-30,258.0,245.0,,245.0,Support,245.0,1305.0,-1060.0
2020-04-08,275.0,267.0,,267.0,Support,267.0,1305.0,-1038.0
2020-04-13,274.0,268.0,,268.0,Support,268.0,1305.0,-1037.0
2020-04-15,276.0,270.0,,270.0,Support,270.0,1305.0,-1035.0
2020-05-04,253.0,245.0,,245.0,Support,245.0,1305.0,-1060.0
2020-05-13,250.0,246.0,,246.0,Support,246.0,1305.0,-1059.0
2020-05-18,253.0,246.0,,246.0,Support,246.0,1305.0,-1059.0
2020-05-27,248.0,246.0,,246.0,Support,246.0,1305.0,-1059.0
2020-05-29,248.0,240.0,,240.0,Support,240.0,1305.0,-1065.0
2020-06-05,265.0,258.0,,258.0,Support,258.0,1305.0,-1047.0
2020-06-15,243.0,235.0,,235.0,Support,235.0,1305.0,-1070.0
2020-06-30,238.0,234.0,,234.0,Support,234.0,1305.0,-1071.0
2020-07-06,240.0,235.0,,235.0,Support,235.0,1305.0,-1070.0
2020-07-13,256.0,235.0,256.0,235.0,Support,235.0,1305.0,-1070.0
2020-07-16,244.0,234.0,,234.0,Support,234.0,1305.0,-1071.0
2020-08-03,261.0,232.0,261.0,232.0,Support,232.0,1305.0,-1073.0
2020-08-12,283.0,267.0,,267.0,Support,267.0,1305.0,-1038.0
2020-08-27,321.0,306.0,,306.0,Support,306.0,1305.0,-999.0
2020-08-31,321.0,297.0,,297.0,Support,297.0,1305.0,-1008.0
2020-09-04,320.0,312.0,,312.0,Support,312.0,1305.0,-993.0
2020-09-11,328.0,287.0,,287.0,Support,287.0,1305.0,-1018.0
2020-09-17,335.0,318.0,,318.0,Support,318.0,1305.0,-987.0
2020-09-22,328.0,313.0,,313.0,Support,313.0,1305.0,-992.0
2020-09-28,328.0,314.0,,314.0,Support,314.0,1305.0,-991.0
2020-09-30,318.0,310.0,,310.0,Support,310.0,1305.0,-995.0
2020-10-05,310.0,303.0,,303.0,Support,303.0,1305.0,-1002.0
2020-10-07,316.0,306.0,,306.0,Support,306.0,1305.0,-999.0
2020-10-13,320.0,310.0,,310.0,Support,310.0,1305.0,-995.0
2020-10-16,336.0,322.0,,322.0,Support,322.0,1305.0,-983.0
2020-11-02,438.0,422.0,,422.0,Support,422.0,1305.0,-883.0
2020-11-04,460.0,424.0,,424.0,Support,424.0,1305.0,-881.0
2020-11-09,440.0,424.0,,424.0,Support,424.0,1305.0,-881.0
2020-11-13,446.0,432.0,,432.0,Support,432.0,1305.0,-873.0
2020-11-25,464.0,442.0,,442.0,Support,442.0,1305.0,-863.0
2020-12-03,608.0,572.0,,572.0,Support,572.0,1305.0,-733.0
2020-12-16,662.0,580.0,,580.0,Support,580.0,1305.0,-725.0
2020-12-23,634.0,566.0,,566.0,Support,566.0,1305.0,-739.0
2021-01-04,610.0,578.0,,578.0,Support,578.0,1305.0,-727.0
2021-01-06,618.0,582.0,,582.0,Support,582.0,1305.0,-723.0
2021-01-12,834.0,770.0,,770.0,Support,770.0,1305.0,-535.0
2021-01-19,868.0,772.0,,772.0,Support,772.0,1305.0,-533.0
2021-01-25,826.0,786.0,,786.0,Support,786.0,1305.0,-519.0
2021-02-01,1130.0,946.0,,946.0,Support,946.0,1305.0,-359.0
2021-02-09,1355.0,1210.0,1355.0,1210.0,Resistance,1355.0,1305.0,50.0
2021-02-09,1355.0,1210.0,1355.0,1210.0,Support,1210.0,1305.0,-95.0
2021-02-15,1535.0,1370.0,1535.0,,Resistance,1535.0,1305.0,230.0
2021-02-17,1440.0,1300.0,,1300.0,Support,1300.0,1305.0,-5.0
2021-02-18,1470.0,1395.0,1470.0,,Resistance,1470.0,1305.0,165.0
2021-02-23,1525.0,1380.0,1525.0,,Resistance,1525.0,1305.0,220.0
2021-02-24,1380.0,1285.0,,1285.0,Support,1285.0,1305.0,-20.0
2021-02-25,1415.0,1295.0,1415.0,,Resistance,1415.0,1305.0,110.0
