Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-02,121,115,,115.0,Support,115.0,386.0,-271.0
2020-01-08,116,116,,116.0,Support,116.0,386.0,-270.0
2020-01-15,117,115,,115.0,Support,115.0,386.0,-271.0
2020-02-03,90,83,,83.0,Support,83.0,386.0,-303.0
2020-02-06,96,87,96.0,87.0,Support,87.0,386.0,-299.0
2020-02-11,95,93,,93.0,Support,93.0,386.0,-293.0
2020-02-21,98,94,,94.0,Support,94.0,386.0,-292.0
2020-04-03,86,70,,70.0,Support,70.0,386.0,-316.0
2020-04-09,85,82,,82.0,Support,82.0,386.0,-304.0
2020-04-14,88,82,,82.0,Support,82.0,386.0,-304.0
2020-05-06,73,66,73.0,66.0,Support,66.0,386.0,-320.0
2020-05-19,69,60,,60.0,Support,60.0,386.0,-326.0
2020-05-26,64,59,,59.0,Support,59.0,386.0,-327.0
2020-06-16,89,74,89.0,74.0,Support,74.0,386.0,-312.0
2020-06-19,91,86,,86.0,Support,86.0,386.0,-300.0
2020-06-23,98,85,98.0,85.0,Support,85.0,386.0,-301.0
2020-06-29,90,84,,84.0,Support,84.0,386.0,-302.0
2020-07-02,89,83,,83.0,Support,83.0,386.0,-303.0
2020-07-06,91,83,91.0,83.0,Support,83.0,386.0,-303.0
2020-07-08,89,88,,88.0,Support,88.0,386.0,-298.0
2020-07-29,98,89,,89.0,Support,89.0,386.0,-297.0
2020-08-03,93,91,,91.0,Support,91.0,386.0,-295.0
2020-08-05,97,90,97.0,90.0,Support,90.0,386.0,-296.0
2020-08-14,97,88,,88.0,Support,88.0,386.0,-298.0
2020-08-19,97,92,,92.0,Support,92.0,386.0,-294.0
2020-08-28,103,96,,96.0,Support,96.0,386.0,-290.0
2020-09-01,97,94,,94.0,Support,94.0,386.0,-292.0
2020-09-07,98,93,,93.0,Support,93.0,386.0,-293.0
2020-09-09,98,95,,95.0,Support,95.0,386.0,-291.0
2020-09-14,98,93,,93.0,Support,93.0,386.0,-293.0
2020-09-16,97,91,,91.0,Support,91.0,386.0,-295.0
