Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih
2020-01-09,224.0,212.0,,212.0,Support,212.0,710.0,-498.0
2020-01-28,290.0,282.0,290.0,282.0,Support,282.0,710.0,-428.0
2020-02-04,286.0,280.0,,280.0,Support,280.0,710.0,-430.0
2020-02-17,298.0,210.0,298.0,210.0,Support,210.0,710.0,-500.0
2020-02-21,298.0,218.0,,218.0,Support,218.0,710.0,-492.0
2020-02-27,294.0,284.0,,284.0,Support,284.0,710.0,-426.0
2020-03-03,300.0,290.0,,290.0,Support,290.0,710.0,-420.0
2020-03-10,298.0,280.0,,280.0,Support,280.0,710.0,-430.0
2020-03-17,294.0,290.0,,290.0,Support,290.0,710.0,-420.0
2020-03-24,294.0,280.0,,280.0,Support,280.0,710.0,-430.0
2020-04-03,300.0,280.0,,280.0,Support,280.0,710.0,-430.0
2020-04-08,294.0,294.0,,294.0,Support,294.0,710.0,-416.0
2020-04-17,294.0,276.0,,276.0,Support,276.0,710.0,-434.0
2020-04-21,292.0,272.0,,272.0,Support,272.0,710.0,-438.0
2020-05-04,248.0,236.0,,236.0,Support,236.0,710.0,-474.0
2020-05-11,226.0,212.0,,212.0,Support,212.0,710.0,-498.0
2020-06-10,276.0,256.0,,256.0,Support,256.0,710.0,-454.0
2020-07-10,330.0,320.0,,320.0,Support,320.0,710.0,-390.0
2020-07-29,340.0,316.0,,316.0,Support,316.0,710.0,-394.0
2020-08-14,406.0,326.0,406.0,326.0,Support,326.0,710.0,-384.0
2020-08-26,370.0,342.0,370.0,342.0,Support,342.0,710.0,-368.0
2020-09-03,344.0,328.0,,328.0,Support,328.0,710.0,-382.0
2020-09-15,366.0,326.0,366.0,326.0,Support,326.0,710.0,-384.0
2020-09-21,372.0,356.0,,356.0,Support,356.0,710.0,-354.0
2020-09-28,346.0,330.0,,330.0,Support,330.0,710.0,-380.0
2020-10-09,364.0,330.0,,330.0,Support,330.0,710.0,-380.0
2020-10-19,332.0,312.0,,312.0,Support,312.0,710.0,-398.0
2020-10-27,310.0,298.0,,298.0,Support,298.0,710.0,-412.0
2020-11-11,308.0,298.0,308.0,298.0,Support,298.0,710.0,-412.0
2020-11-24,312.0,300.0,,300.0,Support,300.0,710.0,-410.0
2020-12-02,304.0,304.0,,304.0,Support,304.0,710.0,-406.0
2020-12-11,344.0,326.0,,326.0,Support,326.0,710.0,-384.0
2020-12-18,368.0,346.0,,346.0,Support,346.0,710.0,-364.0
2020-12-23,370.0,346.0,,346.0,Support,346.0,710.0,-364.0
2021-01-19,870.0,800.0,870.0,,Resistance,870.0,710.0,160.0
2021-02-01,870.0,800.0,870.0,,Resistance,870.0,710.0,160.0
2021-02-11,1010.0,980.0,1010.0,,Resistance,1010.0,710.0,300.0
2021-02-17,1030.0,970.0,1030.0,,Resistance,1030.0,710.0,320.0
2021-03-08,1200.0,1050.0,1200.0,,Resistance,1200.0,710.0,490.0
2021-03-18,1050.0,1030.0,1050.0,,Resistance,1050.0,710.0,340.0
2021-04-06,1055.0,1015.0,1055.0,,Resistance,1055.0,710.0,345.0
2021-05-03,1030.0,1015.0,1030.0,,Resistance,1030.0,710.0,320.0
2021-06-23,940.0,930.0,940.0,,Resistance,940.0,710.0,230.0
2021-07-06,705.0,700.0,,700.0,Support,700.0,710.0,-10.0
2021-07-13,720.0,680.0,,680.0,Support,680.0,710.0,-30.0
2021-07-21,750.0,750.0,750.0,,Resistance,750.0,710.0,40.0
2021-07-30,825.0,630.0,825.0,630.0,Resistance,825.0,710.0,115.0
