Tanggal,Open,High,Low,Close,Volume
,AKRA.JK,AKRA.JK,AKRA.JK,AKRA.JK,AKRA.JK
2019-12-26,555.9572157391373,555.9572157391373,543.4481783850067,551.7875366210938,56490000
2019-12-27,551.787353515625,551.787353515625,533.71875,537.888427734375,26421500
2019-12-30,537.8885473323774,551.7874762040151,535.1087615580499,549.0076904296875,49680000
2020-01-02,549.0076919946915,554.5672635591947,535.1087630834335,542.0582275390625,54536500
2020-01-03,542.05810546875,546.227783203125,525.37939453125,526.769287109375,39577000
2020-01-06,526.7693506597162,526.7693506597162,505.92095947265625,505.92095947265625,62772000
2020-01-07,512.870361328125,514.26025390625,485.072509765625,490.632080078125,86630000
2020-01-08,486.46252235669766,497.5816657248508,485.07262943567855,494.8018798828125,68138500
2020-01-09,497.58160366482207,504.5310674031576,496.191710917155,500.36138916015625,56651000
2020-01-10,503.1411438833644,507.3108218713481,500.3613585580419,501.7512512207031,38274000
2020-01-13,503.1411746554905,503.1411746554905,496.191710917155,500.36138916015625,67993000
2020-01-14,500.3613591598252,503.1411444884909,489.24221784516243,492.0220031738281,46582500
2020-01-15,492.0220961216518,503.14123953683037,479.5130597795759,486.4625244140625,84844500
2020-01-16,486.4625870322631,489.24237324387605,479.5131215032308,482.29290771484375,90645000
2020-01-17,485.07257186845163,489.2422501366618,476.73321533203125,476.73321533203125,65168500
2020-01-20,476.7332158705767,480.90289414349724,468.39385932473573,472.56353759765625,72498000
2020-01-21,475.3433546298335,475.3433546298335,467.0039975310645,468.3938903808594,33568500
2020-01-22,468.3938898407253,478.12313977806974,467.00399699253325,471.1736755371094,75567500
2020-01-23,472.56359935512205,473.9534922944018,468.3939205372827,469.7838134765625,45522500
2020-01-24,471.17367291382186,492.02206552062813,471.17367291382186,485.0726013183594,89838000
2020-01-27,485.0724786234181,486.4623711123104,473.95333871227956,475.3432312011719,43187000
2020-01-28,472.56356652761474,486.4624949548975,451.71517388669054,480.9029235839844,68911500
2020-01-29,483.68267965877754,483.68267965877754,467.0039665670956,472.56353759765625,39807500
2020-01-30,472.5635076282981,476.7331856367831,461.4443662723382,464.2241516113281,64906500
2020-01-31,464.224182682095,469.78375373217995,460.05450439453125,460.05450439453125,83192500
2020-02-03,457.2747535222693,457.2747535222693,437.8162533723855,439.2061462402344,61304500
2020-02-04,447.5455329895019,451.7152118682861,437.81628227233887,444.7657470703125,80775000
2020-02-05,448.93536376953125,451.7151493037079,440.5960071670013,448.93536376953125,78749000
2020-02-06,446.1555767693188,460.05450439453125,446.1555767693188,460.05450439453125,69996000
2020-02-07,460.05450277889474,476.7332158705767,455.8848245059743,472.56353759765625,72399500
2020-02-10,465.6139825977453,467.0038750831117,447.545380287982,457.2746276855469,72376500
2020-02-11,461.44436711237984,461.44436711237984,447.54544039212743,451.7151184082031,56116500
2020-02-12,451.71518325805664,451.71518325805664,428.0870044414814,433.6465759277344,63097000
2020-02-13,433.64660924692623,433.64660924692623,419.7476794633709,423.9173583984375,11927500
2020-02-14,421.1375424234491,423.9173281820197,408.6285065098813,422.5274353027344,23582000
2020-02-17,422.5274041887215,426.69708251953125,416.96783308097514,426.69708251953125,11028000
2020-02-18,425.30724940146166,435.0365002047631,422.52746345766127,430.8668212890625,55707500
2020-02-19,430.8667925784462,432.2566854577316,416.9678637855931,422.5274353027344,45041500
2020-02-20,425.3071594238281,432.2566228131064,422.52737406811684,425.3071594238281,54404500
2020-02-21,428.0870373335041,428.0870373335041,412.79821457159323,423.9173583984375,26139000
2020-02-24,405.8486626156198,418.3576967373341,405.8486626156198,415.5779113769531,29684000
2020-02-25,408.6285690153488,415.57803447479347,405.8487828315709,412.7982482910156,14061000
2020-02-26,405.84866364686957,411.40823438175823,396.1194148608145,401.6789855957031,25967000
2020-02-27,394.72952370383524,397.5093090820313,372.49124067826705,382.2204895019531,34571500
2020-02-28,371.10137985517395,371.10137985517395,332.1843812186763,368.32159423828125,28140500
2020-03-02,364.15194953469666,372.4913071576286,348.863127225988,354.4226989746094,21036500
2020-03-03,365.541842471852,366.93173540900733,351.6429131002987,354.4226989746094,37534500
2020-03-04,351.6428526630552,364.1518869475117,341.91360377514457,353.0327453613281,55912500
2020-03-05,357.20242345614696,368.3215650423305,351.6428526630552,353.0327453613281,51337000
2020-03-06,351.6428540390705,351.6428540390705,336.3540342982414,337.7439270019531,25216000
2020-03-09,307.16628947657114,330.7944655901535,294.6572550634981,315.5056457519531,43299000
2020-03-10,308.55615234375,319.67529296875,298.826904296875,301.606689453125,40825500
2020-03-11,301.60675567626953,305.7764343261719,273.8088980102539,277.97857666015625,32672000
2020-03-12,262.6897596204603,268.24933125263937,250.8756699020798,257.13018798828125,30726500
2020-03-13,257.13018798828125,257.13018798828125,257.13018798828125,257.13018798828125,0
2020-03-16,248.79082025800432,267.5543737411499,233.5019989013672,233.5019989013672,80813500
2020-03-17,222.38284122242646,236.9767151776482,217.5182165706859,236.28176879882812,148480000
2020-03-18,222.38284311324452,236.9767171925512,220.29800395905787,221.68789672851562,80178500
2020-03-19,216.8232701918658,236.28176879882812,206.39907450956457,236.28176879882812,87034000
2020-03-20,223.0778200149536,229.33233833312985,220.29803409576414,222.38287353515625,82494500
2020-03-23,210.56874104885753,220.9929361502861,207.09400934838132,207.78895568847656,43254500
2020-03-24,202.92431640625,239.7564697265625,195.2799072265625,239.7564697265625,49367500
2020-03-26,230.7222212942023,264.07965087890625,230.7222212942023,264.07965087890625,106978000
2020-03-27,264.0796461383116,291.8775036265549,264.0796461383116,286.31793212890625,44152000
2020-03-30,286.31793657938636,286.31793657938636,266.85943603515625,266.85943603515625,15488500
2020-03-31,259.90996989962423,275.89373810200755,258.52007701246043,274.50384521484375,49198000
2020-04-01,267.55435172757956,274.5038154088154,263.38467351883804,268.2492980957031,88484000
2020-04-02,261.29986445109046,266.85943603515625,257.13018576304114,266.85943603515625,91491000
2020-04-03,271.0290830189945,275.8937075860021,265.46951208527156,273.1139221191406,110512000
2020-04-06,273.1139473848565,298.82696533203125,272.41900095385176,298.82696533203125,163883500
2020-04-07,309.9461082281068,322.4551439861919,287.7078224359557,298.82696533203125,168152500
2020-04-08,298.826969909668,298.826969909668,277.97857666015625,277.97857666015625,62769500
2020-04-09,284.9280102724956,284.9280102724956,262.6897265439106,273.8088684082031,91912000
2020-04-13,273.808837890625,284.927978515625,266.859375,280.75830078125,126891500
2020-04-14,287.7078250033184,290.48761075214276,277.9785748824333,286.31793212890625,122647000
2020-04-15,291.877474611905,291.877474611905,266.859405359456,268.2492980957031,93656500
2020-04-16,268.2493157243859,273.1139406209421,251.57060179333598,255.0453338623047,59196500
2020-04-17,258.52001953125,263.3846435546875,255.0452880859375,261.2998046875,95303500
2020-04-20,261.2998354505278,266.16446004668126,254.35037174173718,259.2149963378906,100892000
2020-04-21,259.21498185278665,259.21498185278665,244.62110887984156,246.70594787597656,92644500
2020-04-22,246.70598495409683,287.70782470703125,235.58684197025022,287.70782470703125,188587000
2020-04-23,291.87750130056224,312.7258942506024,284.9280369838822,297.43707275390625,166140000
2020-04-24,305.7764002607374,305.7764002607374,277.2835993273505,282.1482238769531,94124000
2020-04-27,282.14822357922066,289.0976872141768,277.2835990347513,284.9280090332031,54300500
2020-04-28,284.9280060755524,329.4045728775898,284.9280060755524,315.5056457519531,145847000
2020-04-29,319.6753556387765,323.8450341905866,301.6067485809326,311.33599853515625,107165500
2020-04-30,312.725887298584,334.9641726175944,312.725887298584,333.57427978515625,177417000
2020-05-04,326.6247873138963,326.6247873138963,311.335967482182,316.8955383300781,99747000
2020-05-05,319.67535296057025,333.5742813501603,319.67535296057025,325.23492431640625,80647000
2020-05-06,333.57424864477036,341.9136048608897,325.2348924286511,340.5237121582031,124967500
2020-05-08,347.4732368223129,350.2530227168914,323.84505671839565,344.6934509277344,120877000
2020-05-11,344.69338940817215,361.3721017988902,344.69338940817215,350.2529602050781,93296500
2020-05-12,351.64288503755404,359.98224199496633,334.96417112272934,341.91363525390625,86549000
2020-05-13,344.7510838869239,344.7510838869239,327.726339003619,337.6574401855469,60393000
2020-05-14,337.65743191189233,344.7510754394531,316.37650132921004,319.2139587402344,66213500
2020-05-15,322.0514131273542,329.1450565883091,302.18921143668035,317.79522705078125,16306500
2020-05-18,326.30759920392717,326.30759920392717,307.86412620544434,317.79522705078125,65899000
2020-05-19,319.2139374582391,337.6574094002707,319.2139374582391,323.4701232910156,68533000
2020-05-20,333.4012655542987,333.4012655542987,306.44541855203624,313.5390625,76269000
2020-05-26,317.79523782169116,339.0761689258223,313.5390516008649,337.6574401855469,89352000
2020-05-27,344.7510650886977,347.58852241453064,337.65742177411545,343.33233642578125,82496500
2020-05-28,347.5885676951544,353.2634830860957,339.0761946087424,350.426025390625,64694000
2020-05-29,350.426021624626,350.426021624626,333.4012756347656,333.4012756347656,74616500
2020-06-02,330.5637550979364,349.00722641241356,330.5637550979364,346.1697692871094,102340000
2020-06-03,346.16977240114795,357.5196010044643,346.16977240114795,347.5885009765625,70557500
2020-06-04,354.68216884283373,358.9383548689477,339.076153413749,344.7510681152344,62957000
2020-06-05,347.5885009765625,350.4259581273916,341.91358667490437,347.5885009765625,76058500
2020-06-08,353.26347108320755,378.80058947476476,350.42601348414564,374.5444030761719,180078000
2020-06-09,383.0567387172154,383.0567387172154,356.10089414081875,357.5196228027344,106815500
2020-06-10,357.5196657870678,357.5196657870678,333.4012756347656,333.4012756347656,126256500
2020-06-11,333.4012019169795,333.4012019169795,312.12027413504467,327.7262878417969,91017000
2020-06-12,317.7952176802386,341.9136047363281,306.44538847737294,341.9136047363281,93424000
2020-06-15,341.9135892189155,349.00723214876854,329.1450319451801,334.8199462890625,61971000
2020-06-16,337.6574382929839,366.0320129394531,337.6574382929839,366.0320129394531,81008000
2020-06-17,368.86943653863693,368.86943653863693,357.5196077220635,364.6132507324219,149098500
2020-06-18,363.19454355314963,364.61327223890413,351.8447140671137,360.3570861816406,120049000
2020-06-19,368.8695040080538,378.8006060390399,363.1945885617761,367.4507751464844,175515500
2020-06-22,367.4507577767956,368.8694865713006,357.5196562152606,358.9383850097656,92397000
2020-06-23,360.35710794517246,364.61329425948554,353.263464087984,356.1009216308594,87969000
2020-06-24,358.938315640963,373.12560084416316,354.682130080003,368.8694152832031,131118500
2020-06-25,368.8694140625,368.8694140625,354.68212890625,354.68212890625,63611500
2020-06-26,360.3571138042706,364.6133001877856,353.2634698317456,358.9383850097656,69837500
2020-06-29,358.9383732439524,360.3571019919522,351.8447295039533,353.2634582519531,73575500
