Tanggal,Open,High,Low,Close,Volume
,TOBA.JK,TOBA.JK,TOBA.JK,TOBA.JK,TOBA.JK
2019-12-26,354.2036429463818,356.1391819788757,344.5259477839124,346.46148681640625,183600
2019-12-27,338.7193306864307,346.46148681640625,338.7193306864307,346.46148681640625,44100
2019-12-30,346.46148681640625,358.0747210113696,340.6548697189246,346.46148681640625,11000
2020-01-02,358.0747297535772,358.0747297535772,338.7193389560865,356.1391906738281,29400
2020-01-03,340.65488497064916,350.33258056640625,340.65488497064916,350.33258056640625,130000
2020-01-06,350.33256488139403,350.33256488139403,346.46148681640625,346.46148681640625,15200
2020-01-07,332.91271358894903,346.46148681640625,332.91271358894903,346.46148681640625,20100
2020-01-08,346.46148681640625,346.46148681640625,346.46148681640625,346.46148681640625,20100
2020-01-09,334.8482526214429,346.46148681640625,334.8482526214429,346.46148681640625,25100
2020-01-10,358.0747210113696,358.0747210113696,330.9771745564551,346.46148681640625,56800
2020-01-13,344.5259477839124,346.46148681640625,344.5259477839124,346.46148681640625,50600
2020-01-14,346.46148681640625,346.46148681640625,346.46148681640625,346.46148681640625,60000
2020-01-15,334.84823729089425,344.5259320102843,330.9771594031383,342.59039306640625,231400
2020-01-16,332.91269834701626,342.59039306640625,332.91269834701626,342.59039306640625,104000
2020-01-17,332.9127204201438,340.6548767089844,332.9127204201438,340.6548767089844,22100
2020-01-20,340.6548767089844,340.6548767089844,340.6548767089844,340.6548767089844,600
2020-01-21,356.1391906738281,356.1391906738281,356.1391906738281,356.1391906738281,20000
2020-01-22,334.8482526214429,346.46148681640625,334.8482526214429,346.46148681640625,30100
2020-01-23,329.04165072054474,358.0747375488281,329.04165072054474,358.0747375488281,20500
2020-01-24,338.71934632997255,358.0747375488281,338.71934632997255,358.0747375488281,10200
2020-01-27,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,50000
2020-01-28,346.4614789298411,346.4614789298411,327.10608904549247,344.52593994140625,52800
2020-01-29,338.7193151786503,342.59039306640625,315.49284785211427,342.59039306640625,151100
2020-01-30,300.008549281529,340.6548688616071,300.008549281529,338.7193298339844,210100
2020-01-31,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,13500
2020-02-03,354.2036509195963,358.0747290717231,348.39703369140625,348.39703369140625,10500
2020-02-04,346.46148681640625,346.46148681640625,346.46148681640625,346.46148681640625,20000
2020-02-05,346.46148594447544,346.46148594447544,330.9771737234933,338.7193298339844,21200
2020-02-06,323.23501761300224,338.7193298339844,323.23501761300224,338.7193298339844,59000
2020-02-07,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,100
2020-02-10,334.8482666015625,334.8482666015625,334.8482666015625,334.8482666015625,28000
2020-02-11,319.363961055361,336.7838134765625,319.363961055361,336.7838134765625,21800
2020-02-12,334.8482666015625,334.8482666015625,325.17057103504334,334.8482666015625,20500
2020-02-13,334.8482666015625,334.8482666015625,334.8482666015625,334.8482666015625,20000
2020-02-14,319.3639395577567,338.7193298339844,319.3639395577567,338.7193298339844,60100
2020-02-17,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,100
2020-02-18,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,0
2020-02-19,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,0
2020-02-20,338.7193298339844,338.7193298339844,338.7193298339844,338.7193298339844,0
2020-02-21,321.29949280843573,334.8482666015625,321.29949280843573,334.8482666015625,20100
2020-02-24,346.46148681640625,346.46148681640625,346.46148681640625,346.46148681640625,20000
2020-02-25,346.46148681640625,346.46148681640625,346.46148681640625,346.46148681640625,0
2020-02-26,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,10000
2020-02-27,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,0
2020-02-28,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,0
2020-03-02,348.39703369140625,348.39703369140625,309.68625217013886,348.39703369140625,134500
2020-03-03,348.39703369140625,348.39703369140625,348.39703369140625,348.39703369140625,0
2020-03-04,346.4614709541623,346.4614709541623,342.59039306640625,342.59039306640625,15000
2020-03-05,342.5904164632161,348.39703369140625,342.5904164632161,348.39703369140625,2800
2020-03-06,348.397017918276,348.397017918276,342.5904009529714,344.52593994140625,239900
2020-03-09,365.81689453125,365.81689453125,365.81689453125,365.81689453125,10000
2020-03-10,363.88134765625,363.88134765625,363.88134765625,363.88134765625,10000
2020-03-11,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,8900
2020-03-12,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,0
2020-03-13,358.0747290717231,358.0747290717231,334.84826015896266,348.39703369140625,24300
2020-03-16,334.8482517787388,348.3970249720982,325.17055664062497,338.7193298339844,40000
2020-03-17,338.71934482817016,338.71934482817016,315.49287546852423,334.8482666015625,22100
2020-03-18,311.62179724191657,334.8482666015625,311.62179724191657,334.8482666015625,29000
2020-03-19,311.6217808635688,315.49285888671875,311.6217808635688,315.49285888671875,26000
2020-03-20,313.55734324735755,329.0416564941406,313.55734324735755,329.0416564941406,10700
2020-03-23,329.0416564941406,329.0416564941406,329.0416564941406,329.0416564941406,10800
2020-03-24,363.88134765625,363.88134765625,363.88134765625,363.88134765625,2000
2020-03-26,356.1391906738281,356.1391906738281,356.1391906738281,356.1391906738281,20000
2020-03-27,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,10000
2020-03-30,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,0
2020-03-31,358.0747375488281,358.0747375488281,358.0747375488281,358.0747375488281,0
2020-04-01,365.81689453125,365.81689453125,365.81689453125,365.81689453125,10000
2020-04-02,358.0747297535772,358.0747297535772,356.1391906738281,356.1391906738281,13900
2020-04-03,354.2036437988281,354.2036437988281,354.2036437988281,354.2036437988281,19900
2020-04-06,358.074720110212,358.074720110212,330.9771737234933,338.7193298339844,54100
2020-04-07,336.7838134765625,336.7838134765625,336.7838134765625,336.7838134765625,4900
2020-04-08,344.52593994140625,344.52593994140625,344.52593994140625,344.52593994140625,10000
2020-04-09,344.52593994140625,344.52593994140625,344.52593994140625,344.52593994140625,10000
2020-04-13,336.7837762347723,344.5259320102843,336.7837762347723,342.59039306640625,12700
2020-04-14,344.52593994140625,344.52593994140625,344.52593994140625,344.52593994140625,200
2020-04-15,344.52593994140625,344.52593994140625,344.52593994140625,344.52593994140625,0
2020-04-16,344.52593994140625,344.52593994140625,344.52593994140625,344.52593994140625,0
2020-04-17,330.9771670223622,344.52593994140625,330.9771670223622,344.52593994140625,90000
2020-04-20,330.97719528014403,330.97719528014403,321.29949951171875,321.29949951171875,737500
2020-04-21,321.29948531749636,332.9127197265625,301.94409463571947,332.9127197265625,15500
2020-04-22,313.5573207832382,323.2350158691406,309.68624274887725,323.2350158691406,78000
2020-04-23,319.36395263671875,319.36395263671875,309.68625710227275,319.36395263671875,37600
2020-04-24,301.9441006747159,319.36395263671875,301.9441006747159,319.36395263671875,21200
2020-04-27,319.36395263671875,319.36395263671875,319.36395263671875,319.36395263671875,0
2020-04-28,319.36395263671875,319.36395263671875,319.36395263671875,319.36395263671875,20000
2020-04-29,309.68625710227275,319.36395263671875,309.68625710227275,319.36395263671875,20400
2020-04-30,309.68625710227275,319.36395263671875,309.68625710227275,319.36395263671875,236200
2020-05-04,309.68624274887725,323.2350158691406,309.68624274887725,323.2350158691406,45100
2020-05-05,311.6217817660577,323.2350158691406,311.6217817660577,323.2350158691406,37500
2020-05-06,313.5573207832382,323.2350158691406,313.5573207832382,323.2350158691406,20200
2020-05-08,323.2350158691406,323.2350158691406,323.2350158691406,323.2350158691406,200
2020-05-11,323.2350158691406,323.2350158691406,323.2350158691406,323.2350158691406,100
