Tanggal,Open,High,Low,Close,Volume
,WINS.JK,WINS.JK,WINS.JK,WINS.JK,WINS.JK
2019-12-26,112.74368055495133,118.42823283599341,112.74368055495133,115.5859603881836,280978
2019-12-27,115.58595789904298,119.37565441451171,115.58595789904298,118.42823028564453,1149967
2019-12-30,118.42822110745495,118.42822110745495,113.69109344482422,113.69109344482422,2431841
2020-01-02,113.6910932144549,117.48079681396484,110.84881366846702,117.48079681396484,973819
2020-01-03,117.48080615677735,118.42823028564453,117.48080615677735,118.42823028564453,4393
2020-01-06,118.42821904963829,118.42821904963829,116.53337097167969,116.53337097167969,1666865
2020-01-07,116.53338202791016,118.42823028564453,116.53338202791016,118.42823028564453,101969
2020-01-08,112.7436752319336,112.7436752319336,112.7436752319336,112.7436752319336,5108
2020-01-09,114.63851928710938,114.63851928710938,114.63851928710938,114.63851928710938,20434
2020-01-10,114.63851928710938,114.63851928710938,114.63851928710938,114.63851928710938,19413
2020-01-13,114.63851750026602,114.63851750026602,113.69109344482422,113.69109344482422,184015
2020-01-14,112.74366938938243,117.48079705201314,112.74366938938243,113.69109344482422,10932
2020-01-15,112.74366938938243,113.69109344482422,111.79624533394063,113.69109344482422,2656
2020-01-16,113.69109344482422,113.69109344482422,113.69109344482422,113.69109344482422,60895
2020-01-17,113.69109344482422,113.69109344482422,113.69109344482422,113.69109344482422,471021
2020-01-20,112.7436752319336,112.7436752319336,112.7436752319336,112.7436752319336,919
2020-01-21,112.7436752319336,112.7436752319336,112.7436752319336,112.7436752319336,0
2020-01-22,112.74366916093284,117.48079681396484,112.74366916093284,117.48079681396484,156836
2020-01-23,116.53337299657134,116.53337299657134,113.69109344482422,113.69109344482422,215586
2020-01-24,110.84882354736328,110.84882354736328,110.84882354736328,110.84882354736328,1021
2020-01-27,110.84881623612112,113.69109584794636,107.05911254882812,107.05911254882812,651767
2020-01-28,113.69109933647238,113.69109933647238,96.63743591308594,96.63743591308594,2984602
2020-01-29,101.37456198022315,105.16426571497873,95.69001007080078,95.69001007080078,1530667
2020-01-30,96.63743990121405,96.63743990121405,92.84773594123963,94.74258422851562,48169686
2020-01-31,94.74258366040621,94.74258366040621,85.2683275099923,86.21575164794922,7446536
2020-02-03,86.21574636065853,87.16317782593536,80.53119449610705,83.37347412109375,603132
2020-02-04,90.00545860612002,94.74258684032276,85.26833037191727,91.90031433105469,22411336
2020-02-05,91.90031330072172,91.90031330072172,85.26832941593825,87.1631851196289,9400
2020-02-06,86.21574549295967,92.84772875604189,84.32089735232009,90.95287322998047,3812415
2020-02-07,90.00545558519926,90.00545558519926,85.2683275099923,86.21575164794922,97576
2020-02-10,94.74257297679273,94.74257297679273,91.90030088342981,92.84772491455078,27382
2020-02-11,91.90031066646583,91.90031066646583,90.00545501708984,90.00545501708984,761502
2020-02-12,91.9003046857221,91.9003046857221,90.95287322998047,90.95287322998047,152749
2020-02-13,91.9003046857221,91.9003046857221,90.95287322998047,90.95287322998047,457023
2020-02-14,93.79516008487762,94.74258422851562,92.84773594123963,94.74258422851562,10465980
2020-02-17,94.74257118066446,94.74257118066446,88.110595703125,88.110595703125,21354
2020-02-18,88.11059737352437,94.74257297679273,88.11059737352437,92.84772491455078,514752
2020-02-19,92.84772491455078,92.84772491455078,92.84772491455078,92.84772491455078,0
2020-02-20,94.74258422851562,94.74258422851562,94.74258422851562,94.74258422851562,510
