Tanggal,Open,High,Low,Close,Volume
,IATA.JK,IATA.JK,IATA.JK,IATA.JK,IATA.JK
2019-12-26,50.0,50.0,50.0,50.0,100
2019-12-27,50.0,50.0,50.0,50.0,1100
2019-12-30,50.0,50.0,50.0,50.0,2900
2020-01-02,50.0,50.0,50.0,50.0,8300
2020-01-03,50.0,50.0,50.0,50.0,100
2020-01-06,50.0,50.0,50.0,50.0,400
2020-01-07,50.0,50.0,50.0,50.0,0
2020-01-08,50.0,50.0,50.0,50.0,400
2020-01-09,50.0,50.0,50.0,50.0,300
2020-01-10,50.0,50.0,50.0,50.0,4300
2020-01-13,50.0,50.0,50.0,50.0,100
2020-01-14,50.0,50.0,50.0,50.0,0
2020-01-15,50.0,50.0,50.0,50.0,0
2020-01-16,50.0,50.0,50.0,50.0,0
2020-01-17,50.0,50.0,50.0,50.0,100
2020-01-20,50.0,50.0,50.0,50.0,100
2020-01-21,50.0,50.0,50.0,50.0,0
2020-01-22,50.0,50.0,50.0,50.0,0
2020-01-23,50.0,50.0,50.0,50.0,0
2020-01-24,50.0,50.0,50.0,50.0,6000
2020-01-27,50.0,50.0,50.0,50.0,0
2020-01-28,50.0,50.0,50.0,50.0,0
2020-01-29,50.0,50.0,50.0,50.0,4593400
2020-01-30,50.0,50.0,50.0,50.0,832600
2020-01-31,50.0,50.0,50.0,50.0,12200
2020-02-03,50.0,50.0,50.0,50.0,201300
2020-02-04,50.0,50.0,50.0,50.0,2000
2020-02-05,50.0,50.0,50.0,50.0,1000
2020-02-06,50.0,50.0,50.0,50.0,0
2020-02-07,50.0,50.0,50.0,50.0,15800
2020-02-10,50.0,50.0,50.0,50.0,2000
2020-02-11,50.0,50.0,50.0,50.0,500
2020-02-12,50.0,50.0,50.0,50.0,100
2020-02-13,50.0,50.0,50.0,50.0,1300
2020-02-14,50.0,50.0,50.0,50.0,31600
2020-02-17,50.0,50.0,50.0,50.0,10800
2020-02-18,50.0,50.0,50.0,50.0,27100
2020-02-19,50.0,50.0,50.0,50.0,0
2020-02-20,50.0,50.0,50.0,50.0,200
2020-02-21,50.0,50.0,50.0,50.0,100
2020-02-24,50.0,50.0,50.0,50.0,0
2020-02-25,50.0,50.0,50.0,50.0,0
2020-02-26,50.0,50.0,50.0,50.0,0
2020-02-27,50.0,50.0,50.0,50.0,0
2020-02-28,50.0,50.0,50.0,50.0,0
2020-03-02,50.0,50.0,50.0,50.0,0
2020-03-03,50.0,50.0,50.0,50.0,300
2020-03-04,50.0,50.0,50.0,50.0,0
