Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1459,1474,1466,7.42,12,1466.0,0.011,1450.0,570.49,1
Resistance,1483,1499,1491,8.43,10,1491.0,0.0283,1450.0,261.26,2
Resistance,1527,1555,1541,13.93,6,1541.0,0.0628,1450.0,82.46,3
Resistance,1615,1635,1625,10.0,3,1625.0,0.1207,1450.0,22.96,4
Resistance,1577,1598,1588,10.61,2,1588.0,0.0952,1450.0,19.02,5
Resistance,1646,1674,1660,14.14,2,1660.0,0.1448,1450.0,12.92,6
Support,1300,1412,1356,55.87,47,1356.0,0.0648,1450.0,628.11,1
Support,1039,1197,1118,79.13,18,1118.0,0.229,1450.0,75.32,2
Support,607,686,646,39.31,42,646.0,0.5545,1450.0,74.4,3
Support,776,887,831,55.46,24,831.0,0.4269,1450.0,54.93,4
Support,484,552,518,34.01,34,518.0,0.6428,1450.0,52.09,5
Support,317,419,368,51.13,13,368.0,0.7462,1450.0,17.19,6
