Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1758,1772,1765,7.07,2,1765.0,0.1846,1490.0,10.28,1
Resistance,1645,1645,1645,0.0,1,1645.0,0.104,1490.0,8.77,2
Resistance,1660,1660,1660,0.0,1,1660.0,0.1141,1490.0,8.06,3
Support,835,1059,947,112.2,68,947.0,0.3644,1490.0,181.61,1
Support,170,241,206,35.3,63,206.0,0.8617,1490.0,72.27,2
Support,85,124,104,19.81,33,104.0,0.9302,1490.0,35.1,3
