Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,149,159,154,5.39,19,154.0,0.1324,136.0,133.47,1
Resistance,164,170,167,2.95,26,167.0,0.2279,136.0,109.27,2
Resistance,176,185,180,4.65,21,180.0,0.3235,136.0,62.96,3
Resistance,245,266,256,10.76,22,256.0,0.8824,136.0,24.65,4
Resistance,287,307,297,9.94,15,297.0,1.1838,136.0,12.56,5
Resistance,314,327,321,6.11,17,321.0,1.3603,136.0,12.41,6
Resistance,335,349,342,7.24,10,342.0,1.5147,136.0,6.56,7
Resistance,377,411,394,17.09,3,394.0,1.8971,136.0,1.57,8
Resistance,442,442,442,0.0,1,442.0,2.25,136.0,0.44,9
Support,132,133,133,0.58,3,133.0,0.0221,136.0,93.58,1
Support,111,116,113,2.79,9,113.0,0.1691,136.0,50.25,2
Support,96,101,99,2.33,8,99.0,0.2721,136.0,28.36,3
Support,125,125,125,0.0,2,125.0,0.0809,136.0,22.01,4
Support,82,86,84,1.97,6,84.0,0.3824,136.0,15.29,5
Support,89,93,91,2.22,4,91.0,0.3309,136.0,11.73,6
Support,104,109,106,2.12,2,106.0,0.2206,136.0,8.67,7
Support,70,74,72,2.08,3,72.0,0.4706,136.0,6.24,8
Support,55,61,58,2.83,2,58.0,0.5735,136.0,3.43,9
