Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,188,286,237,48.7,30,237.0,0.4277,166.0,68.54,1
Resistance,860,999,930,69.38,22,930.0,4.6024,166.0,4.77,2
Resistance,1473,1663,1568,94.99,32,1568.0,8.4458,166.0,3.78,3
Resistance,1210,1384,1297,86.85,20,1297.0,6.8133,166.0,2.93,4
Resistance,1759,2105,1932,172.8,23,1932.0,10.6386,166.0,2.16,5
Resistance,3572,3727,3649,77.4,12,3649.0,20.9819,166.0,0.57,6
Resistance,2562,3094,2828,265.84,5,2828.0,16.0361,166.0,0.31,7
Resistance,3966,4374,4170,204.06,6,4170.0,24.1205,166.0,0.25,8
Resistance,7070,7105,7087,17.68,2,7087.0,41.6928,166.0,0.05,9
Support,165,165,165,0.0,1,165.0,0.006,166.0,62.41,1
Support,160,160,160,0.0,2,160.0,0.0361,166.0,43.34,2
Support,157,157,157,0.0,2,157.0,0.0542,166.0,31.14,3
Support,145,145,145,0.0,1,145.0,0.1265,166.0,7.33,4
Support,135,135,135,0.0,1,135.0,0.1867,166.0,5.08,5
Support,133,133,133,0.0,1,133.0,0.1988,166.0,4.79,6
Support,130,130,130,0.0,1,130.0,0.2169,166.0,4.41,7
Support,124,124,124,0.0,1,124.0,0.253,166.0,3.8,8
Support,105,105,105,0.0,1,105.0,0.3675,166.0,2.65,9
