Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2617,2753,2685,67.61,8,2685.0,0.0367,2590.0,171.38,1
Resistance,2876,2975,2926,49.61,18,2926.0,0.1297,2590.0,128.82,2
Resistance,3062,3140,3101,38.72,12,3101.0,0.1973,2590.0,57.89,3
Resistance,3207,3277,3242,34.58,10,3242.0,0.2517,2590.0,38.21,4
Resistance,3373,3463,3418,45.5,5,3418.0,0.3197,2590.0,15.17,5
Resistance,3957,4013,3985,27.77,8,3985.0,0.5386,2590.0,14.58,6
Resistance,3802,3870,3836,34.35,5,3836.0,0.4811,2590.0,10.18,7
Resistance,3654,3716,3685,31.09,4,3685.0,0.4228,2590.0,9.24,8
Resistance,4100,4224,4162,62.21,5,4162.0,0.6069,2590.0,8.1,9
Support,2346,2505,2425,79.12,13,2425.0,0.0637,2590.0,176.38,1
Support,1097,1176,1137,39.5,37,1137.0,0.561,2590.0,64.8,2
Support,2133,2220,2176,43.65,11,2176.0,0.1598,2590.0,64.76,3
Support,1240,1310,1275,35.01,24,1275.0,0.5077,2590.0,46.36,4
Support,1824,2005,1914,90.34,7,1914.0,0.261,2590.0,25.83,5
Support,1569,1675,1622,53.09,9,1622.0,0.3737,2590.0,23.45,6
Support,889,1015,952,62.6,13,952.0,0.6324,2590.0,20.24,7
Support,1370,1459,1414,44.84,8,1414.0,0.4541,2590.0,17.24,8
Support,576,809,692,116.67,2,692.0,0.7328,2590.0,2.69,9
