Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference
2020-02-03,53.0,51.0,,51.0,Support,51.0,85.0,-34.0,-1.2533548484762205,112.71578947368421,49.2404761099507
2020-02-05,56.0,50.0,56.0,50.0,Support,50.0,85.0,-35.0,-1.2736633442301417,112.71578947368421,49.2404761099507
2020-12-03,71.0,56.0,,56.0,Support,56.0,85.0,-29.0,-1.1518123697066136,112.71578947368421,49.2404761099507
2020-12-11,73.0,67.0,,67.0,Support,67.0,85.0,-18.0,-0.9284189164134786,112.71578947368421,49.2404761099507
2020-12-15,73.0,68.0,,68.0,Support,68.0,85.0,-17.0,-0.9081104206595573,112.71578947368421,49.2404761099507
2020-12-17,89.0,69.0,89.0,,Resistance,89.0,85.0,4.0,-0.4816320098272087,112.71578947368421,49.2404761099507
2020-12-23,76.0,68.0,,68.0,Support,68.0,85.0,-17.0,-0.9081104206595573,112.71578947368421,49.2404761099507
2021-01-04,77.0,70.0,77.0,70.0,Support,70.0,85.0,-15.0,-0.8674934291517146,112.71578947368421,49.2404761099507
2021-01-06,75.0,70.0,,70.0,Support,70.0,85.0,-15.0,-0.8674934291517146,112.71578947368421,49.2404761099507
2021-01-18,156.0,116.0,156.0,,Resistance,156.0,85.0,71.0,0.8790372056855225,112.71578947368421,49.2404761099507
2021-02-05,65.0,55.0,,55.0,Support,55.0,85.0,-30.0,-1.172120865460535,112.71578947368421,49.2404761099507
2021-02-19,60.0,56.0,,56.0,Support,56.0,85.0,-29.0,-1.1518123697066136,112.71578947368421,49.2404761099507
2021-02-24,63.0,59.0,,59.0,Support,59.0,85.0,-26.0,-1.0908868824448497,112.71578947368421,49.2404761099507
2021-03-31,63.0,58.0,,58.0,Support,58.0,85.0,-27.0,-1.111195378198771,112.71578947368421,49.2404761099507
2021-04-28,63.0,60.0,,60.0,Support,60.0,85.0,-25.0,-1.0705783866909282,112.71578947368421,49.2404761099507
2021-05-31,61.0,59.0,,59.0,Support,59.0,85.0,-26.0,-1.0908868824448497,112.71578947368421,49.2404761099507
2021-07-05,61.0,59.0,,59.0,Support,59.0,85.0,-26.0,-1.0908868824448497,112.71578947368421,49.2404761099507
