Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference
2020-01-09,185.0,180.0,,180.0,Support,180.0,1490.0,-1310.0,-0.7963794074864545,521.7202380952381,429.09225788971736
2020-01-15,187.0,177.0,187.0,177.0,Support,177.0,1490.0,-1313.0,-0.803370910933182,521.7202380952381,429.09225788971736
2020-01-28,160.0,137.0,160.0,137.0,Support,137.0,1490.0,-1353.0,-0.8965909568895473,521.7202380952381,429.09225788971736
2020-02-03,128.0,110.0,,110.0,Support,110.0,1490.0,-1380.0,-0.9595144879100939,521.7202380952381,429.09225788971736
2020-02-10,127.0,118.0,,118.0,Support,118.0,1490.0,-1372.0,-0.9408704787188208,521.7202380952381,429.09225788971736
2020-02-13,147.0,120.0,,120.0,Support,120.0,1490.0,-1370.0,-0.9362094764210025,521.7202380952381,429.09225788971736
2020-02-17,133.0,123.0,,123.0,Support,123.0,1490.0,-1367.0,-0.9292179729742751,521.7202380952381,429.09225788971736
2020-02-28,98.0,80.0,,80.0,Support,80.0,1490.0,-1410.0,-1.0294295223773677,521.7202380952381,429.09225788971736
2020-03-04,96.0,89.0,,89.0,Support,89.0,1490.0,-1401.0,-1.0084550120371856,521.7202380952381,429.09225788971736
2020-03-13,82.0,77.0,,77.0,Support,77.0,1490.0,-1413.0,-1.0364210258240951,521.7202380952381,429.09225788971736
2020-03-23,57.0,55.0,,55.0,Support,55.0,1490.0,-1435.0,-1.087692051100096,521.7202380952381,429.09225788971736
2020-03-31,89.0,69.0,,69.0,Support,69.0,1490.0,-1421.0,-1.0550650350153683,521.7202380952381,429.09225788971736
2020-04-09,103.0,93.0,,93.0,Support,93.0,1490.0,-1397.0,-0.9991330074415491,521.7202380952381,429.09225788971736
2020-04-17,104.0,90.0,104.0,90.0,Support,90.0,1490.0,-1400.0,-1.0061245108882766,521.7202380952381,429.09225788971736
2020-04-22,90.0,84.0,,84.0,Support,84.0,1490.0,-1406.0,-1.0201075177817314,521.7202380952381,429.09225788971736
2020-04-29,90.0,87.0,,87.0,Support,87.0,1490.0,-1403.0,-1.013116014335004,521.7202380952381,429.09225788971736
2020-05-15,92.0,87.0,,87.0,Support,87.0,1490.0,-1403.0,-1.013116014335004,521.7202380952381,429.09225788971736
2020-05-27,92.0,89.0,,89.0,Support,89.0,1490.0,-1401.0,-1.0084550120371856,521.7202380952381,429.09225788971736
2020-06-02,97.0,92.0,,92.0,Support,92.0,1490.0,-1398.0,-1.0014635085904582,521.7202380952381,429.09225788971736
2020-06-12,103.0,94.0,,94.0,Support,94.0,1490.0,-1396.0,-0.99680250629264,521.7202380952381,429.09225788971736
2020-06-17,108.0,102.0,,102.0,Support,102.0,1490.0,-1388.0,-0.9781584971013669,521.7202380952381,429.09225788971736
2020-07-28,128.0,116.0,,116.0,Support,116.0,1490.0,-1374.0,-0.9455314810166391,521.7202380952381,429.09225788971736
2020-08-04,114.0,107.0,,107.0,Support,107.0,1490.0,-1383.0,-0.9665059913568212,521.7202380952381,429.09225788971736
2020-08-24,113.0,108.0,,108.0,Support,108.0,1490.0,-1382.0,-0.9641754902079122,521.7202380952381,429.09225788971736
2020-09-01,154.0,122.0,154.0,122.0,Support,122.0,1490.0,-1368.0,-0.9315484741231842,521.7202380952381,429.09225788971736
2020-09-04,139.0,131.0,,131.0,Support,131.0,1490.0,-1359.0,-0.910573963783002,521.7202380952381,429.09225788971736
2020-09-11,122.0,112.0,,112.0,Support,112.0,1490.0,-1378.0,-0.9548534856122756,521.7202380952381,429.09225788971736
2020-09-16,131.0,120.0,131.0,120.0,Support,120.0,1490.0,-1370.0,-0.9362094764210025,521.7202380952381,429.09225788971736
2020-09-24,114.0,106.0,,106.0,Support,106.0,1490.0,-1384.0,-0.9688364925057303,521.7202380952381,429.09225788971736
2020-09-30,116.0,111.0,,111.0,Support,111.0,1490.0,-1379.0,-0.9571839867611847,521.7202380952381,429.09225788971736
2020-10-02,119.0,113.0,,113.0,Support,113.0,1490.0,-1377.0,-0.9525229844633665,521.7202380952381,429.09225788971736
2020-10-08,126.0,120.0,,120.0,Support,120.0,1490.0,-1370.0,-0.9362094764210025,521.7202380952381,429.09225788971736
2020-10-16,128.0,122.0,,122.0,Support,122.0,1490.0,-1368.0,-0.9315484741231842,521.7202380952381,429.09225788971736
2020-11-02,142.0,123.0,,123.0,Support,123.0,1490.0,-1367.0,-0.9292179729742751,521.7202380952381,429.09225788971736
2020-11-13,144.0,137.0,,137.0,Support,137.0,1490.0,-1353.0,-0.8965909568895473,521.7202380952381,429.09225788971736
2020-12-01,197.0,181.0,,181.0,Support,181.0,1490.0,-1309.0,-0.7940489063375454,521.7202380952381,429.09225788971736
2020-12-04,200.0,192.0,,192.0,Support,192.0,1490.0,-1298.0,-0.768413393699545,521.7202380952381,429.09225788971736
2020-12-14,232.0,210.0,,210.0,Support,210.0,1490.0,-1280.0,-0.7264643730191807,521.7202380952381,429.09225788971736
2020-12-17,282.0,256.0,,256.0,Support,256.0,1490.0,-1234.0,-0.6192613201693605,521.7202380952381,429.09225788971736
2021-01-14,308.0,266.0,308.0,266.0,Support,266.0,1490.0,-1224.0,-0.5959563086802692,521.7202380952381,429.09225788971736
2021-01-20,250.0,230.0,,230.0,Support,230.0,1490.0,-1260.0,-0.6798543500409979,521.7202380952381,429.09225788971736
2021-02-01,180.0,158.0,,158.0,Support,158.0,1490.0,-1332.0,-0.8476504327624554,521.7202380952381,429.09225788971736
2021-02-09,206.0,190.0,,190.0,Support,190.0,1490.0,-1300.0,-0.7730743959973633,521.7202380952381,429.09225788971736
2021-02-24,220.0,204.0,,204.0,Support,204.0,1490.0,-1286.0,-0.7404473799126354,521.7202380952381,429.09225788971736
2021-03-04,204.0,192.0,,192.0,Support,192.0,1490.0,-1298.0,-0.768413393699545,521.7202380952381,429.09225788971736
2021-03-09,210.0,196.0,,196.0,Support,196.0,1490.0,-1294.0,-0.7590913891039085,521.7202380952381,429.09225788971736
2021-03-17,234.0,210.0,,210.0,Support,210.0,1490.0,-1280.0,-0.7264643730191807,521.7202380952381,429.09225788971736
2021-03-31,234.0,220.0,,220.0,Support,220.0,1490.0,-1270.0,-0.7031593615300893,521.7202380952381,429.09225788971736
2021-04-13,236.0,224.0,,224.0,Support,224.0,1490.0,-1266.0,-0.6938373569344527,521.7202380952381,429.09225788971736
2021-04-16,252.0,236.0,,236.0,Support,236.0,1490.0,-1254.0,-0.6658713431475431,521.7202380952381,429.09225788971736
2021-04-23,278.0,248.0,,248.0,Support,248.0,1490.0,-1242.0,-0.6379053293606336,521.7202380952381,429.09225788971736
2021-04-27,270.0,254.0,,254.0,Support,254.0,1490.0,-1236.0,-0.6239223224671788,521.7202380952381,429.09225788971736
2021-05-04,258.0,242.0,,242.0,Support,242.0,1490.0,-1248.0,-0.6518883362540884,521.7202380952381,429.09225788971736
2021-05-19,232.0,220.0,,220.0,Support,220.0,1490.0,-1270.0,-0.7031593615300893,521.7202380952381,429.09225788971736
2021-06-08,240.0,226.0,,226.0,Support,226.0,1490.0,-1264.0,-0.6891763546366345,521.7202380952381,429.09225788971736
2021-06-10,236.0,230.0,,230.0,Support,230.0,1490.0,-1260.0,-0.6798543500409979,521.7202380952381,429.09225788971736
2021-06-21,214.0,202.0,,202.0,Support,202.0,1490.0,-1288.0,-0.7451083822104536,521.7202380952381,429.09225788971736
2021-06-24,210.0,202.0,,202.0,Support,202.0,1490.0,-1288.0,-0.7451083822104536,521.7202380952381,429.09225788971736
2021-07-15,198.0,180.0,198.0,180.0,Support,180.0,1490.0,-1310.0,-0.7963794074864545,521.7202380952381,429.09225788971736
2021-07-19,195.0,189.0,,189.0,Support,189.0,1490.0,-1301.0,-0.7754048971462724,521.7202380952381,429.09225788971736
