Tanggal,High,Low,Pivot_High,Pivot_Low,Type,Level,Current_Price,Selisih,Z_Score,Mean_Reference,Std_Reference
2019-12-27,412.0,358.0,412.0,,Resistance,412.0,9.0,403.0,2.7774592940020564,104.66666666666667,110.65268679077381
2020-01-02,400.0,344.0,400.0,,Resistance,400.0,9.0,391.0,2.6690118595290913,104.66666666666667,110.65268679077381
2020-01-06,364.0,338.0,364.0,,Resistance,364.0,9.0,355.0,2.343669556110195,104.66666666666667,110.65268679077381
2020-01-22,320.0,304.0,320.0,,Resistance,320.0,9.0,311.0,1.9460289630426555,104.66666666666667,110.65268679077381
2020-02-10,222.0,204.0,222.0,204.0,Resistance,222.0,9.0,213.0,1.060374914846772,104.66666666666667,110.65268679077381
2020-02-13,218.0,165.0,218.0,,Resistance,218.0,9.0,209.0,1.0242257700224504,104.66666666666667,110.65268679077381
2020-03-02,121.0,97.0,121.0,,Resistance,121.0,9.0,112.0,0.14760900803264723,104.66666666666667,110.65268679077381
2020-03-05,164.0,149.0,164.0,,Resistance,164.0,9.0,155.0,0.5362123148941064,104.66666666666667,110.65268679077381
2020-03-11,140.0,119.0,140.0,,Resistance,140.0,9.0,131.0,0.3193174459481757,104.66666666666667,110.65268679077381
2020-03-18,120.0,98.0,120.0,,Resistance,120.0,9.0,111.0,0.13857172182656677,104.66666666666667,110.65268679077381
2020-03-27,230.0,185.0,230.0,,Resistance,230.0,9.0,221.0,1.1326732044954158,104.66666666666667,110.65268679077381
2020-03-31,194.0,180.0,194.0,,Resistance,194.0,9.0,185.0,0.8073309010765197,104.66666666666667,110.65268679077381
2020-06-04,84.0,69.0,84.0,,Resistance,84.0,9.0,75.0,-0.18677058159232923,104.66666666666667,110.65268679077381
2020-06-11,105.0,87.0,105.0,,Resistance,105.0,9.0,96.0,0.0030124287353601054,104.66666666666667,110.65268679077381
2020-06-16,91.0,71.0,91.0,,Resistance,91.0,9.0,82.0,-0.12350957814976612,104.66666666666667,110.65268679077381
2020-06-30,71.0,61.0,71.0,61.0,Resistance,71.0,9.0,62.0,-0.304255302271375,104.66666666666667,110.65268679077381
2020-07-16,65.0,58.0,65.0,,Resistance,65.0,9.0,56.0,-0.35847901950785765,104.66666666666667,110.65268679077381
2020-07-27,68.0,63.0,68.0,,Resistance,68.0,9.0,59.0,-0.3313671608896163,104.66666666666667,110.65268679077381
2020-07-30,63.0,52.0,63.0,,Resistance,63.0,9.0,54.0,-0.3765535919200186,104.66666666666667,110.65268679077381
2020-08-10,63.0,52.0,63.0,,Resistance,63.0,9.0,54.0,-0.3765535919200186,104.66666666666667,110.65268679077381
2020-08-18,57.0,53.0,57.0,,Resistance,57.0,9.0,48.0,-0.43077730915650125,104.66666666666667,110.65268679077381
2020-08-27,57.0,53.0,57.0,,Resistance,57.0,9.0,48.0,-0.43077730915650125,104.66666666666667,110.65268679077381
2020-09-02,65.0,60.0,65.0,,Resistance,65.0,9.0,56.0,-0.35847901950785765,104.66666666666667,110.65268679077381
2020-09-15,63.0,57.0,63.0,,Resistance,63.0,9.0,54.0,-0.3765535919200186,104.66666666666667,110.65268679077381
2020-10-01,58.0,52.0,58.0,,Resistance,58.0,9.0,49.0,-0.4217400229504208,104.66666666666667,110.65268679077381
2020-10-07,66.0,52.0,66.0,,Resistance,66.0,9.0,57.0,-0.34944173330177725,104.66666666666667,110.65268679077381
2020-11-06,55.0,50.0,55.0,,Resistance,55.0,9.0,46.0,-0.4488518815686621,104.66666666666667,110.65268679077381
2020-11-10,53.0,50.0,53.0,,Resistance,53.0,9.0,44.0,-0.466926453980823,104.66666666666667,110.65268679077381
2023-07-14,11.0,10.0,11.0,,Resistance,11.0,9.0,2.0,-0.8464924746362017,104.66666666666667,110.65268679077381
2023-07-21,8.0,7.0,,7.0,Support,7.0,9.0,-2.0,-0.8826416194605234,104.66666666666667,110.65268679077381
2023-08-25,11.0,11.0,11.0,,Resistance,11.0,9.0,2.0,-0.8464924746362017,104.66666666666667,110.65268679077381
2023-08-30,8.0,8.0,,8.0,Support,8.0,9.0,-1.0,-0.873604333254443,104.66666666666667,110.65268679077381
2023-09-01,10.0,9.0,10.0,,Resistance,10.0,9.0,1.0,-0.8555297608422822,104.66666666666667,110.65268679077381
2023-09-20,8.0,8.0,,8.0,Support,8.0,9.0,-1.0,-0.873604333254443,104.66666666666667,110.65268679077381
2023-10-31,9.0,8.0,,8.0,Support,8.0,9.0,-1.0,-0.873604333254443,104.66666666666667,110.65268679077381
2023-11-02,8.0,8.0,,8.0,Support,8.0,9.0,-1.0,-0.873604333254443,104.66666666666667,110.65268679077381
2023-11-06,8.0,8.0,,8.0,Support,8.0,9.0,-1.0,-0.873604333254443,104.66666666666667,110.65268679077381
2023-12-05,8.0,7.0,,7.0,Support,7.0,9.0,-2.0,-0.8826416194605234,104.66666666666667,110.65268679077381
2023-12-12,7.0,7.0,,7.0,Support,7.0,9.0,-2.0,-0.8826416194605234,104.66666666666667,110.65268679077381
