Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1213,1236,1225,11.41,15,1225.0,0.0166,1205.0,563.96,1
Resistance,1290,1322,1306,16.35,16,1306.0,0.0838,1205.0,170.54,2
Resistance,1254,1271,1263,8.33,9,1263.0,0.0481,1205.0,154.82,3
Resistance,1361,1416,1388,27.5,11,1388.0,0.1519,1205.0,67.96,4
Resistance,1475,1535,1505,30.41,5,1505.0,0.249,1205.0,19.31,5
Support,1135,1201,1168,33.1,29,1168.0,0.0307,1205.0,712.44,1
Support,937,1034,986,48.48,30,986.0,0.1817,1205.0,156.46,2
Support,409,496,452,43.35,32,452.0,0.6249,1205.0,50.4,3
Support,629,797,713,83.94,20,713.0,0.4083,1205.0,47.81,4
Support,294,377,335,41.58,33,335.0,0.722,1205.0,45.08,5
