Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1656,1804,1730,74.01,58,1730.0,0.3257,1305.0,172.79,1
Resistance,1338,1432,1385,46.9,9,1385.0,0.0613,1305.0,126.22,2
Resistance,1480,1572,1526,45.65,21,1526.0,0.1693,1305.0,117.09,3
Resistance,2096,2315,2205,109.67,25,2205.0,0.6897,1305.0,35.73,4
Resistance,2533,2902,2718,184.38,6,2718.0,1.0828,1305.0,5.49,5
Support,1173,1292,1232,59.32,13,1232.0,0.0559,1305.0,197.15,1
Support,892,1033,962,70.59,29,962.0,0.2628,1305.0,106.29,2
Support,230,270,250,19.65,31,250.0,0.8084,1305.0,37.88,3
Support,293,408,351,57.64,15,351.0,0.731,1305.0,20.24,4
Support,569,582,576,6.54,5,576.0,0.5586,1305.0,8.79,5
