Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1459,1474,1466,7.42,12,1466.0,0.011,1450.0,570.49,1
Resistance,1483,1499,1491,8.43,10,1491.0,0.0283,1450.0,261.26,2
Resistance,1527,1555,1541,13.93,6,1541.0,0.0628,1450.0,82.46,3
Resistance,1617,1661,1639,21.62,5,1639.0,0.1303,1450.0,35.63,4
Resistance,1577,1598,1588,10.61,2,1588.0,0.0952,1450.0,19.02,5
Support,1300,1412,1356,55.87,47,1356.0,0.0648,1450.0,628.11,1
Support,555,666,611,55.35,59,611.0,0.5786,1450.0,100.23,2
Support,1039,1197,1118,79.13,18,1118.0,0.229,1450.0,75.32,3
Support,763,883,823,59.97,26,823.0,0.4324,1450.0,58.77,4
Support,362,500,431,69.38,28,431.0,0.7028,1450.0,39.28,5
