Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,7881,8192,8036,155.21,22,8036.0,0.0369,7750.0,469.05,1
Resistance,8473,8811,8642,169.19,34,8642.0,0.1151,7750.0,271.79,2
Resistance,9121,9484,9302,181.47,31,9302.0,0.2003,7750.0,147.44,3
Resistance,9870,10384,10127,257.05,12,10127.0,0.3067,7750.0,37.89,4
Resistance,10717,11422,11070,352.62,14,11070.0,0.4284,7750.0,31.94,5
Support,7261,7581,7421,159.86,25,7421.0,0.0425,7750.0,476.63,1
Support,6644,6982,6813,169.03,23,6813.0,0.1209,7750.0,175.7,2
Support,5989,6280,6135,145.25,13,6135.0,0.2084,7750.0,59.53,3
Support,4563,5026,4795,231.19,13,4795.0,0.3813,7750.0,33.22,4
Support,3697,4413,4055,357.99,15,4055.0,0.4768,7750.0,30.82,5
